Scenario,Account,Dataset,DateOfFact,BusinessKey,PolicyNumber,InceptionDate,ExpiryDate,BindDate,DueDate,TrifocusCode,Entity,YOA,TypeOfBusiness,StatsCode,SettlementCCY,OriginalCCY,IsToDate,Value,RowHash,FK_Allocation,DeltaType,AuditSourceBatchID,AuditCreateDateTime,AuditGenerateDateTime,AuditUserCreate,AuditHost,Basis,Location,ValueOrig,BusinessProcessCode,FK_Batch,BoundDate,RIPolicyType,ProgrammeCode,ExcelRowHash,RunNumber
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2020,ObligatedPremium_BICI_Historical|GEN (Whole Account)|2016|USD|TRI00046,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00046,8022,2016,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,GEN (Whole Account),ObligatedPremium_BICI_Historical|GEN (Whole Account)|2016|USD|TRI00046,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2020,ObligatedPremium_BICI_Historical|GEN (Whole Account)|2017|USD|798,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,798,8022,2017,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,GEN (Whole Account),ObligatedPremium_BICI_Historical|GEN (Whole Account)|2017|USD|798,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2020,ObligatedPremium_BICI_Historical|GEN (Whole Account)|2017|USD|TRI00046,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00046,8022,2017,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,GEN (Whole Account),ObligatedPremium_BICI_Historical|GEN (Whole Account)|2017|USD|TRI00046,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2020,ObligatedPremium_BICI_Historical|GEN (Whole Account)|2018||790,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,790,8022,2018,-,NULL,,,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,GEN (Whole Account),ObligatedPremium_BICI_Historical|GEN (Whole Account)|2018||790,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2020,ObligatedPremium_BICI_Historical|GEN (Whole Account)|2018||798,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,798,8022,2018,-,NULL,,,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,GEN (Whole Account),ObligatedPremium_BICI_Historical|GEN (Whole Account)|2018||798,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2020,ObligatedPremium_BICI_Historical|Life & Accident Cat|2019|USD|TRI00081,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00081,8022,2019,-,NULL,USD,USD,Y,-12796.87,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-12796.87,T1,NULL,NULL,XL,Life & Accident Cat,ObligatedPremium_BICI_Historical|Life & Accident Cat|2019|USD|TRI00081,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2020,"ObligatedPremium_BICI_Historical|Life, Accident & Contingency Cat|2019|USD|729",NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,729,8022,2019,-,NULL,USD,USD,Y,-3285.55,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-3285.55,T1,NULL,NULL,XL,"Life, Accident & Contingency Cat","ObligatedPremium_BICI_Historical|Life, Accident & Contingency Cat|2019|USD|729",NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2020,"ObligatedPremium_BICI_Historical|Life, Accident & Contingency Cat|2019|USD|TRI00081",NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00081,8022,2019,-,NULL,USD,USD,Y,-15290.01,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-15290.01,T1,NULL,NULL,XL,"Life, Accident & Contingency Cat","ObligatedPremium_BICI_Historical|Life, Accident & Contingency Cat|2019|USD|TRI00081",NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|CUNA QS|2018|USD|736,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,8022,2018,-,NULL,USD,USD,Y,-10000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-10000,T1,NULL,NULL,QS,CUNA QS,ObligatedPremium_SL/CyEx|CUNA QS|2018|USD|736,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|CUNA QS|2018|USD|764,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,764,8022,2018,-,NULL,USD,USD,Y,-10000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-10000,T1,NULL,NULL,QS,CUNA QS,ObligatedPremium_SL/CyEx|CUNA QS|2018|USD|764,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Cyber QS|2017|USD|713,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,713,8022,2017,-,NULL,USD,USD,Y,27231,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,27231,T1,NULL,NULL,QS,Cyber QS,ObligatedPremium_SL/CyEx|Cyber QS|2017|USD|713,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Environmental QS|2017|USD|700,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,700,8022,2017,-,NULL,USD,USD,Y,-111529.8083,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-111529.8083,T1,NULL,NULL,QS,Environmental QS,ObligatedPremium_SL/CyEx|Environmental QS|2017|USD|700,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Environmental QS|2018|USD|700,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,700,8022,2018,-,NULL,USD,USD,Y,-99447.7213,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-99447.7213,T1,NULL,NULL,QS,Environmental QS,ObligatedPremium_SL/CyEx|Environmental QS|2018|USD|700,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Environmental QS|2019|USD|700,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,700,8022,2019,-,NULL,USD,USD,Y,-277062.1037,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-277062.1037,T1,NULL,NULL,QS,Environmental QS,ObligatedPremium_SL/CyEx|Environmental QS|2019|USD|700,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2018|USD|671,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,671,8022,2018,-,NULL,USD,USD,Y,46710.6573,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,46710.6573,T1,NULL,NULL,QS,MUNICH - Surplus,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2018|USD|671,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2019|USD|668,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,668,8022,2019,-,NULL,USD,USD,Y,-932.2426,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-932.2426,T1,NULL,NULL,QS,MUNICH - Surplus,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2019|USD|668,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2019|USD|671,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,671,8022,2019,-,NULL,USD,USD,Y,437787.2923,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,437787.2923,T1,NULL,NULL,QS,MUNICH - Surplus,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2019|USD|671,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2019|USD|672,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,672,8022,2019,-,NULL,USD,USD,Y,-11544.0103,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-11544.0103,T1,NULL,NULL,QS,MUNICH - Surplus,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2019|USD|672,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2019|USD|686,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,686,8022,2019,-,NULL,USD,USD,Y,-8464.4896,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-8464.4896,T1,NULL,NULL,QS,MUNICH - Surplus,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2019|USD|686,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2019|USD|696,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,696,8022,2019,-,NULL,USD,USD,Y,20737.2151,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,20737.2151,T1,NULL,NULL,QS,MUNICH - Surplus,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2019|USD|696,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2019|USD|699,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,699,8022,2019,-,NULL,USD,USD,Y,5825.1849,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,5825.1849,T1,NULL,NULL,QS,MUNICH - Surplus,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2019|USD|699,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2019|USD|713,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,713,8022,2019,-,NULL,USD,USD,Y,24029.26,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,24029.26,T1,NULL,NULL,QS,MUNICH - Surplus,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2019|USD|713,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2019|USD|719,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,719,8022,2019,-,NULL,USD,USD,Y,123709.265,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,123709.265,T1,NULL,NULL,QS,MUNICH - Surplus,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2019|USD|719,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2019|USD|764,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,764,8022,2019,-,NULL,USD,USD,Y,34425.7688,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,34425.7688,T1,NULL,NULL,QS,MUNICH - Surplus,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2019|USD|764,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Professions|2017|USD|668,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,668,8022,2017,-,NULL,USD,USD,Y,-5056.4677,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-5056.4677,T1,NULL,NULL,XL,Professions,ObligatedPremium_SL/CyEx|Professions|2017|USD|668,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Professions|2017|USD|671,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,671,8022,2017,-,NULL,USD,USD,Y,2168.4616,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,2168.4616,T1,NULL,NULL,XL,Professions,ObligatedPremium_SL/CyEx|Professions|2017|USD|671,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Professions|2017|USD|672,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,672,8022,2017,-,NULL,USD,USD,Y,-3247.8091,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-3247.8091,T1,NULL,NULL,XL,Professions,ObligatedPremium_SL/CyEx|Professions|2017|USD|672,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Professions|2017|USD|674,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,674,8022,2017,-,NULL,USD,USD,Y,-7.2849,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-7.2849,T1,NULL,NULL,XL,Professions,ObligatedPremium_SL/CyEx|Professions|2017|USD|674,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Professions|2017|USD|686,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,686,8022,2017,-,NULL,USD,USD,Y,19647.4526,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,19647.4526,T1,NULL,NULL,XL,Professions,ObligatedPremium_SL/CyEx|Professions|2017|USD|686,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Professions|2017|USD|696,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,696,8022,2017,-,NULL,USD,USD,Y,2316.9576,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,2316.9576,T1,NULL,NULL,XL,Professions,ObligatedPremium_SL/CyEx|Professions|2017|USD|696,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Professions|2017|USD|699,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,699,8022,2017,-,NULL,USD,USD,Y,3215.6201,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,3215.6201,T1,NULL,NULL,XL,Professions,ObligatedPremium_SL/CyEx|Professions|2017|USD|699,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Professions|2017|USD|713,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,713,8022,2017,-,NULL,USD,USD,Y,-7366.9004,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-7366.9004,T1,NULL,NULL,XL,Professions,ObligatedPremium_SL/CyEx|Professions|2017|USD|713,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Professions|2017|USD|719,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,719,8022,2017,-,NULL,USD,USD,Y,-1874.7018,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-1874.7018,T1,NULL,NULL,XL,Professions,ObligatedPremium_SL/CyEx|Professions|2017|USD|719,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Professions|2017|USD|736,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,8022,2017,-,NULL,USD,USD,Y,5050.4859,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,5050.4859,T1,NULL,NULL,XL,Professions,ObligatedPremium_SL/CyEx|Professions|2017|USD|736,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Professions|2017|USD|764,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,764,8022,2017,-,NULL,USD,USD,Y,16313.3699,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,16313.3699,T1,NULL,NULL,XL,Professions,ObligatedPremium_SL/CyEx|Professions|2017|USD|764,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Professions|2019|USD|668,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,668,8022,2019,-,NULL,USD,USD,Y,57444.064,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,57444.064,T1,NULL,NULL,XL,Professions,ObligatedPremium_SL/CyEx|Professions|2019|USD|668,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Professions|2019|USD|671,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,671,8022,2019,-,NULL,USD,USD,Y,178603.0216,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,178603.0216,T1,NULL,NULL,XL,Professions,ObligatedPremium_SL/CyEx|Professions|2019|USD|671,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Professions|2019|USD|672,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,672,8022,2019,-,NULL,USD,USD,Y,57900.4575,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,57900.4575,T1,NULL,NULL,XL,Professions,ObligatedPremium_SL/CyEx|Professions|2019|USD|672,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Professions|2019|USD|674,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,674,8022,2019,-,NULL,USD,USD,Y,1448.9289,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,1448.9289,T1,NULL,NULL,XL,Professions,ObligatedPremium_SL/CyEx|Professions|2019|USD|674,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Professions|2019|USD|686,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,686,8022,2019,-,NULL,USD,USD,Y,23134.8551,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,23134.8551,T1,NULL,NULL,XL,Professions,ObligatedPremium_SL/CyEx|Professions|2019|USD|686,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Professions|2019|USD|696,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,696,8022,2019,-,NULL,USD,USD,Y,80381.6215,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,80381.6215,T1,NULL,NULL,XL,Professions,ObligatedPremium_SL/CyEx|Professions|2019|USD|696,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Professions|2019|USD|699,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,699,8022,2019,-,NULL,USD,USD,Y,19761.7291,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,19761.7291,T1,NULL,NULL,XL,Professions,ObligatedPremium_SL/CyEx|Professions|2019|USD|699,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Professions|2019|USD|713,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,713,8022,2019,-,NULL,USD,USD,Y,32381.8697,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,32381.8697,T1,NULL,NULL,XL,Professions,ObligatedPremium_SL/CyEx|Professions|2019|USD|713,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Professions|2019|USD|719,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,719,8022,2019,-,NULL,USD,USD,Y,28950.9604,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,28950.9604,T1,NULL,NULL,XL,Professions,ObligatedPremium_SL/CyEx|Professions|2019|USD|719,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Professions|2019|USD|736,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,8022,2019,-,NULL,USD,USD,Y,52041.5318,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,52041.5318,T1,NULL,NULL,XL,Professions,ObligatedPremium_SL/CyEx|Professions|2019|USD|736,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Professions|2019|USD|764,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,764,8022,2019,-,NULL,USD,USD,Y,138038.1885,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,138038.1885,T1,NULL,NULL,XL,Professions,ObligatedPremium_SL/CyEx|Professions|2019|USD|764,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2017|USD|668,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,668,8022,2017,-,NULL,USD,USD,Y,-1366962.711,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-1366962.711,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2017|USD|668,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2017|USD|671,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,671,8022,2017,-,NULL,USD,USD,Y,205755.6273,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,205755.6273,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2017|USD|671,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2017|USD|672,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,672,8022,2017,-,NULL,USD,USD,Y,189375.1345,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,189375.1345,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2017|USD|672,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2017|USD|673,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,673,8022,2017,-,NULL,USD,USD,Y,14236.1628,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,14236.1628,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2017|USD|673,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2017|USD|674,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,674,8022,2017,-,NULL,USD,USD,Y,3296.4384,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,3296.4384,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2017|USD|674,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2017|USD|686,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,686,8022,2017,-,NULL,USD,USD,Y,135122.9553,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,135122.9553,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2017|USD|686,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2017|USD|687,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,687,8022,2017,-,NULL,USD,USD,Y,143490.3537,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,143490.3537,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2017|USD|687,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2017|USD|688,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,688,8022,2017,-,NULL,USD,USD,Y,18995.0382,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,18995.0382,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2017|USD|688,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2017|USD|696,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,696,8022,2017,-,NULL,USD,USD,Y,133281.6005,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,133281.6005,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2017|USD|696,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2017|USD|699,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,699,8022,2017,-,NULL,USD,USD,Y,59148.8426,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,59148.8426,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2017|USD|699,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2019,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2017|USD|700,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,700,8022,2017,-,NULL,USD,USD,Y,24377.2211,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,24377.2211,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2017|USD|700,NULL
