Policy Ref,Entity,Value,TriFocus,CCY,YOA,Date Of Fact,Source File
R0771A15,2623,2293.903969,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2015
R0775A13,623,-0.000111797,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2015
R0775A13,2623,-0.000509297,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2015
R0775A13,623,-0.000260859,n/a,USD,2013,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0775A13,2623,-0.001188359,n/a,USD,2013,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0775A14,623,23.68155232,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2015
R0775A14,2623,107.8826272,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2015
R0775A14,623,2603.985096,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0775A14,2623,11862.59877,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0797A11,623,-0.00017627,n/a,USD,2011,01/12/2018,Aon Broker Rebates @ 2015
R0797A11,2623,-0.000751465,n/a,USD,2011,01/12/2018,Aon Broker Rebates @ 2015
R0804A13,623,326.052,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2015
R0804A13,2623,1485.348,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2015
R0804A14,623,7.637352531,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2015
R0804A14,2623,34.79238375,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2015
R0804A15,623,32.35750658,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2015
R0804A15,2623,147.4064189,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2015
R0806A14,623,21166.30782,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0806A14,2623,96424.29117,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0806A15,623,23010.90906,n/a,USD,2015,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0806A15,2623,104827.4746,n/a,USD,2015,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0808A12,623,138.2371083,n/a,USD,2012,01/12/2018,Aon Broker Rebates @ 2015
R0808A12,2623,629.7468269,n/a,USD,2012,01/12/2018,Aon Broker Rebates @ 2015
R0808A13,623,2723.373783,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2015
R0808A13,2623,12406.48057,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2015
R0808A14,623,75.27839454,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2015
R0808A14,2623,342.9349084,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2015
R0808A15,623,289.9860855,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2015
R0808A15,2623,1321.047723,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2015
R0842A12,623,-1350.006752,n/a,USD,2012,01/12/2018,Aon Broker Rebates @ 2015
R0842A12,2623,-6150.030757,n/a,USD,2012,01/12/2018,Aon Broker Rebates @ 2015
R0842A12,623,-0.027006152,n/a,USD,2012,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0842A12,2623,-0.123028027,n/a,USD,2012,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0847A12,623,14452.8576,n/a,USD,2013,01/12/2018,Willis Broker Rebate @ 2015
R0847A12,2623,65840.79572,n/a,USD,2013,01/12/2018,Willis Broker Rebate @ 2015
R0847A14,623,8215.710341,n/a,USD,2014,01/12/2018,Willis Broker Rebate @ 2015
R0847A14,2623,37427.12489,n/a,USD,2014,01/12/2018,Willis Broker Rebate @ 2015
R0853A13,623,990.2617321,n/a,USD,2013,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0853A13,2623,4511.192335,n/a,USD,2013,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0853A14,623,1418.999106,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0853A14,2623,6464.329258,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0853A15,623,1365.478242,n/a,USD,2015,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0853A15,2623,6220.511991,n/a,USD,2015,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0854A13,623,-4663.733716,n/a,USD,2013,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0854A13,2623,-21245.89804,n/a,USD,2013,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0854A13,623,-194.4,n/a,USD,2013,01/12/2018,Guy Carpenter Sompo Discount Broker Rebates @ 2015
R0854A13,2623,-885.6,n/a,USD,2013,01/12/2018,Guy Carpenter Sompo Discount Broker Rebates @ 2015
R0856A13,623,20681.63152,n/a,USD,2013,01/12/2018,Willis Broker Rebate @ 2015
R0856A13,2623,94216.32136,n/a,USD,2013,01/12/2018,Willis Broker Rebate @ 2015
R0862A13,623,10449.98658,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2015
R0862A13,2623,47605.49443,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2015
R0863B13,623,-693.8148982,n/a,USD,2013,01/12/2018,Aon Sompo Discount Broker Rebates @ 2015
R0863B13,2623,-3160.712314,n/a,USD,2013,01/12/2018,Aon Sompo Discount Broker Rebates @ 2015
R0868A13,623,4924.197987,n/a,USD,2013,01/12/2018,Willis Broker Rebate @ 2015
R0868A13,2623,22432.45749,n/a,USD,2013,01/12/2018,Willis Broker Rebate @ 2015
R0869A14,623,6350.777686,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0869A14,2623,28931.32057,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0869A15,623,6202.963001,n/a,USD,2015,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0869A15,2623,28257.94256,n/a,USD,2015,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0872A14,623,105.1099645,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0872A14,2623,478.8342827,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0872A14,623,4.532549804,n/a,USD,2014,01/12/2018,Guy Carpenter Sompo Discount Broker Rebates @ 2015
R0872A14,2623,20.64828244,n/a,USD,2014,01/12/2018,Guy Carpenter Sompo Discount Broker Rebates @ 2015
R0872A15,623,10.72611054,n/a,USD,2015,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0872A15,2623,48.86339247,n/a,USD,2015,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0875A14,623,37.03099999,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2015
R0875A14,2623,168.6967777,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2015
R0875A14,623,4071.868718,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0875A14,2623,18549.62416,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0875A15,623,127.9449155,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2015
R0875A15,2623,582.8601708,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2015
R0875A15,623,4217.243686,n/a,USD,2015,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0875A15,2623,19211.8879,n/a,USD,2015,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0876A14,623,11.30901225,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2015
R0876A14,2623,51.51883357,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2015
R0876A14,623,1243.52065,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0876A14,2623,5664.927408,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0877A14,623,500.426947,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0877A14,2623,2279.722758,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0879A14,623,1271.824748,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2015
R0879A14,2623,5793.868298,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2015
R0879A14,623,28828.52863,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0879A14,2623,131329.9638,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0879A14,623,7533.682146,n/a,USD,2014,01/12/2018,Willis Broker Rebate @ 2015
R0879A14,2623,34320.10755,n/a,USD,2014,01/12/2018,Willis Broker Rebate @ 2015
R0884A14,623,1538.337891,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2015
R0884A14,2623,7007.983727,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2015
R0890B14,623,2714.663261,n/a,USD,2014,01/12/2018,Willis Broker Rebate @ 2015
R0890B14,2623,12366.7993,n/a,USD,2014,01/12/2018,Willis Broker Rebate @ 2015
R0890B14,623,2207.971524,n/a,USD,2014,01/12/2018,Willis Broker Rebate @ 2015
R0890B14,2623,10058.53694,n/a,USD,2014,01/12/2018,Willis Broker Rebate @ 2015
R0896A15,623,219.3341514,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2015
R0896A15,2623,999.1889118,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2015
R0896A15,623,7229.560949,n/a,USD,2015,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0896A15,2623,32934.66655,n/a,USD,2015,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0898A15,623,48.46240065,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2015
R0898A15,2623,220.7731585,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2015
R0898A15,623,1597.388629,n/a,USD,2015,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0898A15,2623,7276.992641,n/a,USD,2015,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0909A15,623,2912.443986,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2015
R0909A15,2623,13267.80038,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2015
R0909A15,623,17107.50073,n/a,USD,2015,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0909A15,2623,77934.17,n/a,USD,2015,01/12/2018,Guy Carpenter Broker Rebates @ 2015
R0911C15,623,4453.15213,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2015
R0911C15,2623,20286.58193,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2015
R1139M08E,623,-9.4583647,n/a,USD,2008,01/12/2018,Aon Broker Rebates @ 2015
R1139M08E,2623,-40.32250214,n/a,USD,2008,01/12/2018,Aon Broker Rebates @ 2015
R1139M09A,623,-38.78259301,n/a,USD,2009,01/12/2018,Aon Broker Rebates @ 2015
R1139M09A,2623,-165.3363176,n/a,USD,2009,01/12/2018,Aon Broker Rebates @ 2015
R1139M11A,623,159.6906691,n/a,USD,2011,01/12/2018,Aon Broker Rebates @ 2015
R1139M11A,2623,680.7865368,n/a,USD,2011,01/12/2018,Aon Broker Rebates @ 2015
R1139M13A,623,41555.93866,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2015
R1139M13A,2623,189310.3872,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2015
R1139M13D,623,1513.433777,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2015
R1139M13D,2623,6894.531652,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2015
R1139M13E,623,6164.764866,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2015
R1139M13E,2623,28083.92884,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2015
R1139M13F,623,4003.201673,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2015
R1139M13F,2623,18236.80762,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2015
R1139M13G,623,203.5735855,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2015
R1139M13G,2623,927.3907782,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2015
R1139M14A,623,48167.39028,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2015
R1139M14A,2623,219429.2224,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2015
R1139M14D,623,1545.851919,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2015
R1139M14D,2623,7042.214298,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2015
R1139M14E,623,8594.636566,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2015
R1139M14E,2623,39153.34436,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2015
R1139M14F,623,2551.275674,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2015
R1139M14F,2623,11622.47807,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2015
R1139M14G,623,433.1294147,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2015
R1139M14G,2623,1973.145111,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2015
ZB506A11AXBG,623,-0.000128378,n/a,USD,2011,01/12/2018,Aon Broker Rebates @ 2015
ZB506A11AXBG,2623,-0.000547297,n/a,USD,2011,01/12/2018,Aon Broker Rebates @ 2015
ZG059D11AFDF,623,-0.000691757,n/a,USD,2011,01/12/2018,Aon Broker Rebates @ 2015
ZG059D11AFDF,2623,-0.002949068,n/a,USD,2011,01/12/2018,Aon Broker Rebates @ 2015
R0139M12,623,-654.2171529,n/a,USD,2012,01/12/2018,Aon Broker Rebates @ 2016
R0139M12,2623,-2980.322585,n/a,USD,2012,01/12/2018,Aon Broker Rebates @ 2016
R0139M13,623,-167.6916932,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2016
R0139M13,2623,-763.9288244,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2016
R0139M14,623,1803.59972,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R0139M14,2623,8216.398724,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R0404A11,623,2237.313651,n/a,USD,2011,01/12/2018,Willis Broker Rebate @ 2016
R0404A11,2623,9538.021355,n/a,USD,2011,01/12/2018,Willis Broker Rebate @ 2016
R0404A12,623,2518.288621,n/a,USD,2012,01/12/2018,Willis Broker Rebate @ 2016
R0404A12,2623,11472.20372,n/a,USD,2012,01/12/2018,Willis Broker Rebate @ 2016
R0404A13,623,1408.372106,n/a,USD,2013,01/12/2018,Guy Carpenter Broker Rebates @2016
R0404A13,2623,6415.917371,n/a,USD,2013,01/12/2018,Guy Carpenter Broker Rebates @2016
R0404A13,623,17.82749501,n/a,USD,2013,01/12/2018,Guy Carpenter Sompo Discount Broker Rebates @ 2016
R0404A13,2623,81.21414393,n/a,USD,2013,01/12/2018,Guy Carpenter Sompo Discount Broker Rebates @ 2016
R0404A14,623,10325.23889,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @2016
R0404A14,2623,47037.19938,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @2016
R0404A15,623,18379.91806,n/a,USD,2015,01/12/2018,Guy Carpenter Broker Rebates @2016
R0404A15,2623,83730.73781,n/a,USD,2015,01/12/2018,Guy Carpenter Broker Rebates @2016
R0404A16,623,2467.862939,n/a,USD,2016,01/12/2018,Guy Carpenter Broker Rebates @2016
R0404A16,2623,11242.48672,n/a,USD,2016,01/12/2018,Guy Carpenter Broker Rebates @2016
R0404A9,623,-3231.240123,n/a,USD,2010,01/12/2018,Willis Broker Rebate @ 2016
R0404A9,2623,-13775.28684,n/a,USD,2010,01/12/2018,Willis Broker Rebate @ 2016
R0440A13,623,-1.67E-09,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2016
R0440A13,2623,-7.59E-09,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2016
R0440A14,623,16119.05154,n/a,USD,2014,01/12/2018,JLT Broker Rebates @ 2016
R0440A14,2623,73431.23479,n/a,USD,2014,01/12/2018,JLT Broker Rebates @ 2016
R0440A15,623,248.3135853,n/a,USD,2015,01/12/2018,JLT Broker Rebates @ 2016
R0440A15,2623,1131.206333,n/a,USD,2015,01/12/2018,JLT Broker Rebates @ 2016
R0461A12,623,-4.39E-09,n/a,USD,2012,01/12/2018,Aon Broker Rebates @ 2016
R0461A12,2623,-2.00E-08,n/a,USD,2012,01/12/2018,Aon Broker Rebates @ 2016
R0466A13,623,-2.55E-08,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2016
R0466A13,2623,-1.16E-07,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2016
R0466A13,623,-5.95E-08,n/a,USD,2013,01/12/2018,Guy Carpenter Broker Rebates @2016
R0466A13,2623,-2.71E-07,n/a,USD,2013,01/12/2018,Guy Carpenter Broker Rebates @2016
R0466A16,623,36860.87896,n/a,USD,2016,01/12/2018,Guy Carpenter Broker Rebates @2016
R0466A16,2623,167921.7819,n/a,USD,2016,01/12/2018,Guy Carpenter Broker Rebates @2016
R0470A14,623,-3.80E-09,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R0470A14,2623,-1.73E-08,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R0470A14,623,-8.76E-09,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @2016
R0470A14,2623,-3.99E-08,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @2016
R0491A11,623,-1.13E-09,n/a,USD,2011,01/12/2018,Aon Broker Rebates @ 2016
R0491A11,2623,-4.83E-09,n/a,USD,2011,01/12/2018,Aon Broker Rebates @ 2016
R0491A13,623,-2.42E-09,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2016
R0491A13,2623,-1.10E-08,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2016
R0491A13,623,-5.64E-09,n/a,USD,2013,01/12/2018,Guy Carpenter Broker Rebates @2016
R0491A13,2623,-2.57E-08,n/a,USD,2013,01/12/2018,Guy Carpenter Broker Rebates @2016
R0491A14,623,-1.95E-09,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R0491A14,2623,-8.88E-09,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R0491A14,623,-4.55E-09,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @2016
R0491A14,2623,-2.07E-08,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @2016
R0491A16,623,16022.09206,n/a,USD,2016,01/12/2018,Guy Carpenter Broker Rebates @2016
R0491A16,2623,72989.53048,n/a,USD,2016,01/12/2018,Guy Carpenter Broker Rebates @2016
R0510A10,623,2071.281932,n/a,USD,2010,01/12/2018,Willis Broker Rebate @ 2016
R0510A10,2623,8830.20192,n/a,USD,2010,01/12/2018,Willis Broker Rebate @ 2016
R0510A11,623,2749.026424,n/a,USD,2011,01/12/2018,Willis Broker Rebate @ 2016
R0510A11,2623,11719.5337,n/a,USD,2011,01/12/2018,Willis Broker Rebate @ 2016
R0510A12,623,4600.123375,n/a,USD,2012,01/12/2018,Willis Broker Rebate @ 2016
R0510A12,2623,20956.1176,n/a,USD,2012,01/12/2018,Willis Broker Rebate @ 2016
R0510A13,623,8260.379836,n/a,USD,2013,01/12/2018,Willis Broker Rebate @ 2016
R0510A13,2623,37630.61925,n/a,USD,2013,01/12/2018,Willis Broker Rebate @ 2016
R0510A13,623,434.7568335,n/a,USD,2013,01/12/2018,Willis Sompo Discount Broker Rebates @ 2016
R0510A13,2623,1980.558908,n/a,USD,2013,01/12/2018,Willis Sompo Discount Broker Rebates @ 2016
R0510A14,623,13097.28612,n/a,USD,2014,01/12/2018,Willis Broker Rebate @ 2016
R0510A14,2623,59665.41454,n/a,USD,2014,01/12/2018,Willis Broker Rebate @ 2016
R0510A14,623,689.3308483,n/a,USD,2014,01/12/2018,Willis Sompo Discount Broker Rebates @ 2016
R0510A14,2623,3140.284976,n/a,USD,2014,01/12/2018,Willis Sompo Discount Broker Rebates @ 2016
R0510A15,623,11927.74785,n/a,USD,2015,01/12/2018,Willis Broker Rebate @ 2016
R0510A15,2623,54337.51798,n/a,USD,2015,01/12/2018,Willis Broker Rebate @ 2016
R0510A16,623,2954.797292,n/a,USD,2016,01/12/2018,Willis Broker Rebate @ 2016
R0510A16,2623,13460.74322,n/a,USD,2016,01/12/2018,Willis Broker Rebate @ 2016
R0511A10,623,-1.29E-08,n/a,USD,2010,01/12/2018,Willis Broker Rebate @ 2016
R0511A10,2623,-5.50E-08,n/a,USD,2010,01/12/2018,Willis Broker Rebate @ 2016
R0511A12,623,-2.31E-08,n/a,USD,2012,01/12/2018,Willis Broker Rebate @ 2016
R0511A12,2623,-1.05E-07,n/a,USD,2012,01/12/2018,Willis Broker Rebate @ 2016
R0511A13,623,-12.79421982,n/a,USD,2013,01/12/2018,Willis Broker Rebate @ 2016
R0511A13,2623,-58.28477919,n/a,USD,2013,01/12/2018,Willis Broker Rebate @ 2016
R0511A13,623,-0.673379991,n/a,USD,2013,01/12/2018,Willis Sompo Discount Broker Rebates @ 2016
R0511A13,2623,-3.067619957,n/a,USD,2013,01/12/2018,Willis Sompo Discount Broker Rebates @ 2016
R0511A14,623,-6.95E-08,n/a,USD,2014,01/12/2018,Willis Broker Rebate @ 2016
R0511A14,2623,-3.16E-07,n/a,USD,2014,01/12/2018,Willis Broker Rebate @ 2016
R0511A14,623,-3.66E-09,n/a,USD,2014,01/12/2018,Willis Sompo Discount Broker Rebates @ 2016
R0511A14,2623,-1.67E-08,n/a,USD,2014,01/12/2018,Willis Sompo Discount Broker Rebates @ 2016
R0511A15,623,7487.117922,n/a,USD,2015,01/12/2018,Willis Broker Rebate @ 2016
R0511A15,2623,34107.98165,n/a,USD,2015,01/12/2018,Willis Broker Rebate @ 2016
R0511A16,623,5956.505206,n/a,USD,2016,01/12/2018,Willis Broker Rebate @ 2016
R0511A16,2623,27135.19038,n/a,USD,2016,01/12/2018,Willis Broker Rebate @ 2016
R0535A13,623,167.5855279,n/a,USD,2013,01/12/2018,Guy Carpenter Broker Rebates @2016
R0535A13,2623,763.4451828,n/a,USD,2013,01/12/2018,Guy Carpenter Broker Rebates @2016
R0536A14,623,2554.082222,n/a,USD,2014,01/12/2018,JLT Broker Rebates @ 2016
R0536A14,2623,11635.26345,n/a,USD,2014,01/12/2018,JLT Broker Rebates @ 2016
R0536A15,623,3286.73658,n/a,USD,2015,01/12/2018,JLT Broker Rebates @ 2016
R0536A15,2623,14972.91109,n/a,USD,2015,01/12/2018,JLT Broker Rebates @ 2016
R0540A12,623,-3.35E-09,n/a,USD,2012,01/12/2018,Aon Broker Rebates @ 2016
R0540A12,2623,-1.52E-08,n/a,USD,2012,01/12/2018,Aon Broker Rebates @ 2016
R0596A16,623,182.4581671,n/a,USD,2016,01/12/2018,Willis Broker Rebate @ 2016
R0596A16,2623,831.1983167,n/a,USD,2016,01/12/2018,Willis Broker Rebate @ 2016
R0598A14,623,-1.29E-08,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R0598A14,2623,-5.86E-08,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R0598A14,623,-3.00E-08,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @2016
R0598A14,2623,-1.37E-07,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @2016
R059A12,623,-1.35E-09,n/a,USD,2012,01/12/2018,Aon Broker Rebates @ 2016
R059A12,2623,-6.15E-09,n/a,USD,2012,01/12/2018,Aon Broker Rebates @ 2016
R0603A14,623,991.6566966,n/a,USD,2014,01/12/2018,JLT Broker Rebates @ 2016
R0603A14,2623,4517.547173,n/a,USD,2014,01/12/2018,JLT Broker Rebates @ 2016
R0603A15,623,494.2983459,n/a,USD,2015,01/12/2018,JLT Broker Rebates @ 2016
R0603A15,2623,2251.803576,n/a,USD,2015,01/12/2018,JLT Broker Rebates @ 2016
R0604A10,623,-8.30E-09,n/a,USD,2010,01/12/2018,Willis Broker Rebate @ 2016
R0604A10,2623,-3.54E-08,n/a,USD,2010,01/12/2018,Willis Broker Rebate @ 2016
R0663A11,623,-14301.92722,n/a,USD,2010,01/12/2018,Willis Broker Rebate @ 2016
R0663A11,2623,-60971.37393,n/a,USD,2010,01/12/2018,Willis Broker Rebate @ 2016
R0663A12,623,11334.8962,n/a,USD,2011,01/12/2018,Willis Broker Rebate @ 2016
R0663A12,2623,48322.45223,n/a,USD,2011,01/12/2018,Willis Broker Rebate @ 2016
R0666A12,623,-5.03E-09,n/a,USD,2012,01/12/2018,Aon Broker Rebates @ 2016
R0666A12,2623,-2.29E-08,n/a,USD,2012,01/12/2018,Aon Broker Rebates @ 2016
R0666A14,623,-1.28E-09,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R0666A14,2623,-5.84E-09,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R0666A14,623,-2.99E-09,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @2016
R0666A14,2623,-1.36E-08,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @2016
R0666A15,623,-8.88E-10,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2016
R0666A15,2623,-4.04E-09,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2016
R0666A15,623,-2.07E-09,n/a,USD,2015,01/12/2018,Guy Carpenter Broker Rebates @2016
R0666A15,2623,-9.44E-09,n/a,USD,2015,01/12/2018,Guy Carpenter Broker Rebates @2016
R0666A16,623,569.9592662,n/a,USD,2016,01/12/2018,Guy Carpenter Broker Rebates @2016
R0666A16,2623,2596.481102,n/a,USD,2016,01/12/2018,Guy Carpenter Broker Rebates @2016
R0674A16,623,1723.63631,n/a,USD,2016,01/12/2018,Willis Broker Rebate @ 2016
R0674A16,2623,7852.120969,n/a,USD,2016,01/12/2018,Willis Broker Rebate @ 2016
R0718A14,623,-24.462,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R0718A14,2623,-111.438,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R0718A15,623,16168.83975,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2016
R0718A15,2623,73658.04775,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2016
R0767A14,623,-4.48E-09,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @2016
R0767A14,2623,-2.04E-08,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @2016
R0767C14,623,-2.02E-08,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R0767C14,2623,-9.21E-08,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R0767C15,623,71309.06928,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2016
R0767C15,2623,324852.4267,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2016
R0768C12,623,-2.03E-08,n/a,USD,2012,01/12/2018,Aon Broker Rebates @ 2016
R0768C12,2623,-9.23E-08,n/a,USD,2012,01/12/2018,Aon Broker Rebates @ 2016
R0768C13,623,-1.13E-08,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2016
R0768C13,2623,-5.13E-08,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2016
R0771A14,623,472.37382,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R0771A14,2623,2151.92518,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R0771A14,623,24.86178,n/a,USD,2014,01/12/2018,Aon Sompo Discount Broker Rebates @ 2016
R0771A14,2623,113.25922,n/a,USD,2014,01/12/2018,Aon Sompo Discount Broker Rebates @ 2016
R0771A14,623,24.86178,n/a,USD,2014,01/12/2018,Guy Carpenter Sompo Discount Broker Rebates @ 2016
