"PK_Transaction","Scenario","Account","Dataset","DateOfFact","BusinessKey","PolicyNumber","InceptionDate","ExpiryDate","BindDate","DueDate","TrifocusCode","Entity","YOA","TypeOfBusiness","StatsCode","SettlementCCY","OriginalCCY","IsToDate","Value","RowHash","FK_Allocation","DeltaType","AuditSourceBatchID","AuditCreateDateTime","AuditGenerateDateTime","AuditUserCreate","AuditHost","Basis","Location","ValueOrig","BusinessProcessCode","FK_Batch","BoundDate","RIPolicyType","ProgrammeCode","ExcelRowHash","RunNumber"
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS15|739|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","739","USBICI","2015","-","NULL","USD","USD","Y","61454.6200","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","61454.6200","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|739|2015",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS7-9|668|2008","SPQS7-9","2008-01-01","2008-12-31","1980-01-01","1980-01-01","668","USBICI","2008","-","NULL","USD","USD","Y","15511944.5200","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","15511944.5200","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS7-9|668|2008",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS7-9|670|2008","SPQS7-9","2008-01-01","2008-12-31","1980-01-01","1980-01-01","670","USBICI","2008","-","NULL","USD","USD","Y","-7217.6400","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","-7217.6400","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS7-9|670|2008",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS7-9|685|2008","SPQS7-9","2008-01-01","2008-12-31","1980-01-01","1980-01-01","685","USBICI","2008","-","NULL","USD","USD","Y","26982243.9700","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","26982243.9700","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS7-9|685|2008",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS7-9|686|2008","SPQS7-9","2008-01-01","2008-12-31","1980-01-01","1980-01-01","686","USBICI","2008","-","NULL","USD","USD","Y","9350802.2700","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","9350802.2700","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS7-9|686|2008",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS7-9|687|2008","SPQS7-9","2008-01-01","2008-12-31","1980-01-01","1980-01-01","687","USBICI","2008","-","NULL","USD","USD","Y","322821.1800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","322821.1800","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS7-9|687|2008",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS7-9|668|2009","SPQS7-9","2009-01-01","2009-12-31","1980-01-01","1980-01-01","668","USBICI","2009","-","NULL","USD","USD","Y","14482615.0400","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","14482615.0400","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS7-9|668|2009",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPSUR14|699|2014","SPSUR14","2014-01-01","2014-12-31","1980-01-01","1980-01-01","699","USBICI","2014","-","NULL","USD","USD","Y","128715.6400","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","128715.6400","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR14|699|2014",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPSUR14|713|2014","SPSUR14","2014-01-01","2014-12-31","1980-01-01","1980-01-01","713","USBICI","2014","-","NULL","USD","USD","Y","302808.0700","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","302808.0700","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR14|713|2014",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","Lawyers QS|QS|SPLAWQS13|675|2013","SPLAWQS13","2013-01-01","2013-12-31","1980-01-01","1980-01-01","675","USBICI","2013","-","NULL","USD","USD","Y","126221.9900","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","126221.9900","T1","","","QS","Lawyers QS","Lawyers QS|QS|SPLAWQS13|675|2013",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS05|672|2005","SPQS05","2005-01-01","2005-12-31","1980-01-01","1980-01-01","672","USBICI","2005","-","NULL","USD","USD","Y","310353.3000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","310353.3000","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS05|672|2005",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS05|673|2005","SPQS05","2005-01-01","2005-12-31","1980-01-01","1980-01-01","673","USBICI","2005","-","NULL","USD","USD","Y","1329.7500","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","1329.7500","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS05|673|2005",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS05|685|2005","SPQS05","2005-01-01","2005-12-31","1980-01-01","1980-01-01","685","USBICI","2005","-","NULL","USD","USD","Y","3373.4000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","3373.4000","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS05|685|2005",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS06|668|2006","SPQS06","2006-01-01","2006-12-31","1980-01-01","1980-01-01","668","USBICI","2006","-","NULL","USD","USD","Y","4499237.5900","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","4499237.5900","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS06|668|2006",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS13|687|2013","SPQS13","2013-01-01","2013-12-31","1980-01-01","1980-01-01","687","USBICI","2013","-","NULL","USD","USD","Y","3008799.8600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","3008799.8600","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS13|687|2013",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS13|688|2013","SPQS13","2013-01-01","2013-12-31","1980-01-01","1980-01-01","688","USBICI","2013","-","NULL","USD","USD","Y","4066795.0700","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","4066795.0700","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS13|688|2013",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS7-9|670|2009","SPQS7-9","2009-01-01","2009-12-31","1980-01-01","1980-01-01","670","USBICI","2009","-","NULL","USD","USD","Y","6628737.4700","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","6628737.4700","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS7-9|670|2009",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS7-9|671|2009","SPQS7-9","2009-01-01","2009-12-31","1980-01-01","1980-01-01","671","USBICI","2009","-","NULL","USD","USD","Y","1094642.7700","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","1094642.7700","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS7-9|671|2009",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS13|685|2013","SPQS13","2013-01-01","2013-12-31","1980-01-01","1980-01-01","685","USBICI","2013","-","NULL","USD","USD","Y","1253083.4000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","1253083.4000","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS13|685|2013",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS13|686|2013","SPQS13","2013-01-01","2013-12-31","1980-01-01","1980-01-01","686","USBICI","2013","-","NULL","USD","USD","Y","2929230.3900","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","2929230.3900","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS13|686|2013",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","Engineering Quota Share|QS|ENGGQS10|TRI00068|2010","ENGGQS10","2010-01-01","2010-12-31","1980-01-01","1980-01-01","TRI00068","USBICI","2010","-","NULL","USD","USD","Y","126235.5000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","126235.5000","T1","","","QS","Engineering Quota Share","Engineering Quota Share|QS|ENGGQS10|TRI00068|2010",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","Engineering Quota Share|QS|ENGGQS11|TRI00068|2011","ENGGQS11","2011-01-01","2011-12-31","1980-01-01","1980-01-01","TRI00068","USBICI","2011","-","NULL","USD","USD","Y","1171971.1900","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","1171971.1900","T1","","","QS","Engineering Quota Share","Engineering Quota Share|QS|ENGGQS11|TRI00068|2011",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","Internal QS  - Engineering|QS|ENGQS10|TRI00068|2010","ENGQS10","2010-01-01","2010-12-31","1980-01-01","1980-01-01","TRI00068","USBICI","2010","-","NULL","USD","USD","Y","173569.3300","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","173569.3300","T1","","","QS","Internal QS  - Engineering","Internal QS  - Engineering|QS|ENGQS10|TRI00068|2010",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","Internal QS  - Engineering|QS|ENGQS11|TRI00068|2011","ENGQS11","2011-01-01","2011-12-31","1980-01-01","1980-01-01","TRI00068","USBICI","2011","-","NULL","USD","USD","Y","1611460.4700","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","1611460.4700","T1","","","QS","Internal QS  - Engineering","Internal QS  - Engineering|QS|ENGQS11|TRI00068|2011",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPSUR14|719|2014","SPSUR14","2014-01-01","2014-12-31","1980-01-01","1980-01-01","719","USBICI","2014","-","NULL","USD","USD","Y","10969.7200","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","10969.7200","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR14|719|2014",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS05|668|2005","SPQS05","2005-01-01","2005-12-31","1980-01-01","1980-01-01","668","USBICI","2005","-","NULL","USD","USD","Y","946915.6800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","946915.6800","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS05|668|2005",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS05|671|2005","SPQS05","2005-01-01","2005-12-31","1980-01-01","1980-01-01","671","USBICI","2005","-","NULL","USD","USD","Y","17641.7000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","17641.7000","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS05|671|2005",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|EMEPL10|688|2011","EMEPL10","2011-01-01","2011-12-31","1980-01-01","1980-01-01","688","USBICI","2011","-","NULL","USD","USD","Y","83393.2200","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","83393.2200","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|EMEPL10|688|2011",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|EMEPL12|688|2012","EMEPL12","2012-01-01","2012-12-31","1980-01-01","1980-01-01","688","USBICI","2012","-","NULL","USD","USD","Y","122551.6000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","122551.6000","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|EMEPL12|688|2012",""
"","A","CI-LS-UNK-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|UNK||BUSASL|2006","BICI_HISTORICAL","2006-01-01","2006-12-31","1980-01-01","1980-01-01","BUSASL","USBICI","2006","-","NULL","USD","USD","Y","-189940.4400","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","-189940.4400","T1","","","UNK","BICI Internal QS","BICI Internal QS|UNK||BUSASL|2006",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","MUNQQS|QS|SPEXTQS17|719|2017","SPEXTQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","719","USBICI","2017","-","NULL","USD","USD","Y","350.0000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","350.0000","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTQS17|719|2017",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS11|675|2011","SPQS11","2011-01-01","2011-12-31","1980-01-01","1980-01-01","675","USBICI","2011","-","NULL","USD","USD","Y","2895226.0300","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","2895226.0300","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS11|675|2011",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS11|685|2011","SPQS11","2011-01-01","2011-12-31","1980-01-01","1980-01-01","685","USBICI","2011","-","NULL","USD","USD","Y","1694867.4000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","1694867.4000","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS11|685|2011",""
"","A","CI-LS-UNK-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|UNK||CPWE|2008","BICI_HISTORICAL","2008-01-01","2008-12-31","1980-01-01","1980-01-01","CPWE","USBICI","2008","-","NULL","USD","USD","Y","68945.9000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","68945.9000","T1","","","UNK","BICI Internal QS","BICI Internal QS|UNK||CPWE|2008",""
"","A","CI-LS-UNK-UN","BICI_RI_Incurred","2018-12-01","HISTORICAL BLANK|UNK||CPWE|2008","BICI_HISTORICAL","2008-01-01","2008-12-31","1980-01-01","1980-01-01","CPWE","USBICI","2008","-","NULL","USD","USD","Y","265214.4000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","265214.4000","T1","","","UNK","BICI_HISTORICAL","HISTORICAL BLANK|UNK||CPWE|2008",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BFS QS|QS|CPQS09|CPCE|NOYOA","CPQS09","1980-01-01","1980-01-01","1980-01-01","1980-01-01","CPCE","USBICI","NOYOA","-","NULL","USD","USD","Y","352648.8500","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","352648.8500","T1","","","QS","BFS QS","BFS QS|QS|CPQS09|CPCE|NOYOA",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|CPQS09|CPCE|NOYOA","CPQS09","1980-01-01","1980-01-01","1980-01-01","1980-01-01","CPCE","USBICI","NOYOA","-","NULL","USD","USD","Y","421458.3700","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","421458.3700","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|CPQS09|CPCE|NOYOA",""
"","A","CI-LS-FAC-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|FAC|RMJM08|668|2008","RMJM08","2008-01-01","2008-12-31","1980-01-01","1980-01-01","668","USBICI","2008","-","NULL","USD","USD","Y","6731.0000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","6731.0000","T1","","","FAC","BICI Internal QS","BICI Internal QS|FAC|RMJM08|668|2008",""
"","A","CI-LS-FAC-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|FAC|RMJM09|668|2009","RMJM09","2009-01-01","2009-12-31","1980-01-01","1980-01-01","668","USBICI","2009","-","NULL","USD","USD","Y","5751.0000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","5751.0000","T1","","","FAC","BICI Internal QS","BICI Internal QS|FAC|RMJM09|668|2009",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","MUNQQS|QS|SPEXTQS17|722|2017","SPEXTQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","722","USBICI","2017","-","NULL","USD","USD","Y","30727.8600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","30727.8600","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTQS17|722|2017",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","MUNQQS|QS|SPEXTQS17|735|2017","SPEXTQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","735","USBICI","2017","-","NULL","USD","USD","Y","49082.5400","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","49082.5400","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTQS17|735|2017",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS11|686|2011","SPQS11","2011-01-01","2011-12-31","1980-01-01","1980-01-01","686","USBICI","2011","-","NULL","USD","USD","Y","2734099.9400","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","2734099.9400","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS11|686|2011",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS11|687|2011","SPQS11","2011-01-01","2011-12-31","1980-01-01","1980-01-01","687","USBICI","2011","-","NULL","USD","USD","Y","5337295.4700","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","5337295.4700","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS11|687|2011",""
"","A","CI-LS-UNK-UN","BICI_RI_Incurred","2018-12-01","HISTORICAL BLANK|UNK||TRI00046|2008","BICI_HISTORICAL","2008-01-01","2008-12-31","1980-01-01","1980-01-01","TRI00046","USBICI","2008","-","NULL","USD","USD","Y","-3679.0300","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","-3679.0300","T1","","","UNK","BICI_HISTORICAL","HISTORICAL BLANK|UNK||TRI00046|2008",""
"","A","CI-LS-UNK-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|UNK||TRI00068|2008","BICI_HISTORICAL","2008-01-01","2008-12-31","1980-01-01","1980-01-01","TRI00068","USBICI","2008","-","NULL","USD","USD","Y","1825460.2600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","1825460.2600","T1","","","UNK","BICI Internal QS","BICI Internal QS|UNK||TRI00068|2008",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BFS QS|QS|CPQS09|CPEA|NOYOA","CPQS09","1980-01-01","1980-01-01","1980-01-01","1980-01-01","CPEA","USBICI","NOYOA","-","NULL","USD","USD","Y","279379.2700","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","279379.2700","T1","","","QS","BFS QS","BFS QS|QS|CPQS09|CPEA|NOYOA",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|CPQS09|CPEA|NOYOA","CPQS09","1980-01-01","1980-01-01","1980-01-01","1980-01-01","CPEA","USBICI","NOYOA","-","NULL","USD","USD","Y","333892.3000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","333892.3000","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|CPQS09|CPEA|NOYOA",""
"","A","CI-LS-FAC-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|FAC|RMJM10|668|2010","RMJM10","2010-01-01","2010-12-31","1980-01-01","1980-01-01","668","USBICI","2010","-","NULL","USD","USD","Y","25437.0000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","25437.0000","T1","","","FAC","BICI Internal QS","BICI Internal QS|FAC|RMJM10|668|2010",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","CUNA QS|QS|SPCUNAQS17|713|2017","SPCUNAQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","713","USBICI","2017","-","NULL","USD","USD","Y","680.4000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","680.4000","T1","","","QS","CUNA QS","CUNA QS|QS|SPCUNAQS17|713|2017",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","MUNQQS|QS|SPEXTQS17|736|2017","SPEXTQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","736","USBICI","2017","-","NULL","USD","USD","Y","74091.4100","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","74091.4100","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTQS17|736|2017",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","MUNQQS|QS|SPEXTQS17|764|2017","SPEXTQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","764","USBICI","2017","-","NULL","USD","USD","Y","14067.8500","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","14067.8500","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTQS17|764|2017",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS11|688|2011","SPQS11","2011-01-01","2011-12-31","1980-01-01","1980-01-01","688","USBICI","2011","-","NULL","USD","USD","Y","1055432.7500","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","1055432.7500","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS11|688|2011",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS11|696|2011","SPQS11","2011-01-01","2011-12-31","1980-01-01","1980-01-01","696","USBICI","2011","-","NULL","USD","USD","Y","519480.1200","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","519480.1200","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS11|696|2011",""
"","A","CI-LS-UNK-UN","BICI_RI_Incurred","2018-12-01","HISTORICAL BLANK|UNK||TRI00068|2008","BICI_HISTORICAL","2008-01-01","2008-12-31","1980-01-01","1980-01-01","TRI00068","USBICI","2008","-","NULL","USD","USD","Y","6806208.3600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","6806208.3600","T1","","","UNK","BICI_HISTORICAL","HISTORICAL BLANK|UNK||TRI00068|2008",""
"","A","CI-LS-UNK-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|UNK||668|2009","BICI_HISTORICAL","2009-01-01","2009-12-31","1980-01-01","1980-01-01","668","USBICI","2009","-","NULL","USD","USD","Y",".1500","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-",".1500","T1","","","UNK","BICI Internal QS","BICI Internal QS|UNK||668|2009",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BFS QS|QS|CPQS09|CPWE|NOYOA","CPQS09","1980-01-01","1980-01-01","1980-01-01","1980-01-01","CPWE","USBICI","NOYOA","-","NULL","USD","USD","Y","-517094.2800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","-517094.2800","T1","","","QS","BFS QS","BFS QS|QS|CPQS09|CPWE|NOYOA",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|CPQS09|CPWE|NOYOA","CPQS09","1980-01-01","1980-01-01","1980-01-01","1980-01-01","CPWE","USBICI","NOYOA","-","NULL","USD","USD","Y","-617990.6700","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","-617990.6700","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|CPQS09|CPWE|NOYOA",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","CUNA QS|QS|SPCUNAQS17|722|2017","SPCUNAQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","722","USBICI","2017","-","NULL","USD","USD","Y","2114.2000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","2114.2000","T1","","","QS","CUNA QS","CUNA QS|QS|SPCUNAQS17|722|2017",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","CUNA QS|QS|SPCUNAQS17|735|2017","SPCUNAQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","735","USBICI","2017","-","NULL","USD","USD","Y","6945.5800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","6945.5800","T1","","","QS","CUNA QS","CUNA QS|QS|SPCUNAQS17|735|2017",""
