"PK_Transaction","Scenario","Account","Dataset","DateOfFact","BusinessKey","PolicyNumber","InceptionDate","ExpiryDate","BindDate","DueDate","TrifocusCode","Entity","YOA","TypeOfBusiness","StatsCode","SettlementCCY","OriginalCCY","IsToDate","Value","RowHash","FK_Allocation","DeltaType","AuditSourceBatchID","AuditCreateDateTime","AuditGenerateDateTime","AuditUserCreate","AuditHost","Basis","Location","ValueOrig","BusinessProcessCode","FK_Batch","BoundDate","RIPolicyType","ProgrammeCode","ExcelRowHash","RunNumber"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","MUNQQS|QS|SPEXTBQS18|735|2018","SPEXTBQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","735","USBICI","2018","-","NULL","USD","USD","Y","13984.3600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","13984.3600","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTBQS18|735|2018","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","MUNICH - Surplus|QS|SPEXTSUR17|699|2017","SPEXTSUR17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","699","USBICI","2017","-","NULL","USD","USD","Y","1226.8200","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","1226.8200","T1","NULL","NULL","QS","MUNICH - Surplus","MUNICH - Surplus|QS|SPEXTSUR17|699|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","MUNICH - Surplus|QS|SPEXTSUR17|713|2017","SPEXTSUR17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","713","USBICI","2017","-","NULL","USD","USD","Y","84.4100","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","84.4100","T1","NULL","NULL","QS","MUNICH - Surplus","MUNICH - Surplus|QS|SPEXTSUR17|713|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPQS11|671|2011","SPQS11","2011-01-01","2011-12-31","1980-01-01","1980-01-01","671","USBICI","2011","-","NULL","USD","USD","Y","225090.8600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","225090.8600","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS11|671|2011","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPQS11|672|2011","SPQS11","2011-01-01","2011-12-31","1980-01-01","1980-01-01","672","USBICI","2011","-","NULL","USD","USD","Y","1659931.8600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","1659931.8600","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS11|672|2011","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPQS14|671|2014","SPQS14","2014-01-01","2014-12-31","1980-01-01","1980-01-01","671","USBICI","2014","-","NULL","USD","USD","Y","16581185.3900","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","16581185.3900","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS14|671|2014","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPQS14|672|2014","SPQS14","2014-01-01","2014-12-31","1980-01-01","1980-01-01","672","USBICI","2014","-","NULL","USD","USD","Y","4575175.0800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","4575175.0800","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS14|672|2014","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPQS16|674|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","674","USBICI","2016","-","NULL","USD","USD","Y","1478.4000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","1478.4000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|674|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPQS16|686|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","686","USBICI","2016","-","NULL","USD","USD","Y","1369762.3600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","1369762.3600","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|686|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPQS16|700|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","700","USBICI","2016","-","NULL","USD","USD","Y","9170253.6300","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","9170253.6300","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|700|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPQS16|713|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","713","USBICI","2016","-","NULL","USD","USD","Y","11625048.8000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","11625048.8000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|713|2016","NULL"
