PK_Transaction,Scenario,Account,Dataset,DateOfFact,BusinessKey,PolicyNumber,InceptionDate,ExpiryDate,BindDate,DueDate,TrifocusCode,Entity,YOA,TypeOfBusiness,StatsCode,SettlementCCY,OriginalCCY,IsToDate,Value,RowHash,FK_Allocation,DeltaType,AuditSourceBatchID,AuditCreateDateTime,AuditGenerateDateTime,AuditUserCreate,AuditHost,Basis,Location,ValueOrig,BusinessProcessCode,FK_Batch,BoundDate,RIPolicyType,ProgrammeCode,ExcelRowHash,RunNumber
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2020,BICI_Earned_Agresso|MARGEN|XL |USD|798|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,798,USBICI,2020,-,NULL,USD,USD,Y,8583.87,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,8583.87,T1,NULL,NULL,XL ,MARGEN,BICI_Earned_Agresso|MARGEN|XL |USD|798|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2020,BICI_Earned_Agresso|MARRPP|XL |USD|798|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,798,USBICI,2020,-,NULL,USD,USD,Y,135.83,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,135.83,T1,NULL,NULL,XL ,MARRPP,BICI_Earned_Agresso|MARRPP|XL |USD|798|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2020,BICI_Earned_Agresso|Master RI|QS |USD|803|2019,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,803,USBICI,2019,-,NULL,USD,USD,Y,7547.50,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,7548.00,T1,NULL,NULL,QS ,Master RI,BICI_Earned_Agresso|Master RI|QS |USD|803|2019,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2020,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|903|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,903,USBICI,2020,-,NULL,USD,USD,Y,0.00,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,0.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|903|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2020,BICI_Earned_Agresso|MARGEX|XL |USD|790|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,790,USBICI,2020,-,NULL,USD,USD,Y,2662.29,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,2662.00,T1,NULL,NULL,XL ,MARGEX,BICI_Earned_Agresso|MARGEX|XL |USD|790|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2020,BICI_Earned_Agresso|Master RI|QS |USD|790|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,790,USBICI,2020,-,NULL,USD,USD,Y,2059.94,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,2060.00,T1,NULL,NULL,QS ,Master RI,BICI_Earned_Agresso|Master RI|QS |USD|790|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2020,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|739|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,739,USBICI,2020,-,NULL,USD,USD,Y,18848.22,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,18848.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|739|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2020,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|798|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,798,USBICI,2020,-,NULL,USD,USD,Y,153000.00,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,153000.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|798|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2020,BICI_Earned_Agresso|Cyber Cat|XL |USD|764|2019,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,764,USBICI,2019,-,NULL,USD,USD,Y,309434.02,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,309434.02,T1,NULL,NULL,XL ,Cyber Cat,BICI_Earned_Agresso|Cyber Cat|XL |USD|764|2019,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2020,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|764|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,764,USBICI,2020,-,NULL,USD,USD,Y,541213.15,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,541213.15,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|764|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2020,BICI_Earned_Agresso|Combined Cat - TTY|XL |USD|803|2019,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,803,USBICI,2019,-,NULL,USD,USD,Y,3783.00,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,3783.00,T1,NULL,NULL,XL ,Combined Cat - TTY,BICI_Earned_Agresso|Combined Cat - TTY|XL |USD|803|2019,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2020,BICI_Earned_Agresso|MUNQQS|QS |USD|764|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,764,USBICI,2020,-,NULL,USD,USD,Y,76230.66,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,76231.00,T1,NULL,NULL,QS ,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS |USD|764|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|671|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,671,USBICI,2020,-,NULL,USD,USD,Y,-2325600.00,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-2325600.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|671|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|671|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,671,USBICI,2021,-,NULL,USD,USD,Y,-2325600.00,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-2325600.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|671|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|672|2019,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,672,USBICI,2019,-,NULL,USD,USD,Y,-2205000.00,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-2205000.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|672|2019,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|672|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,672,USBICI,2020,-,NULL,USD,USD,Y,-2205000.00,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-2205000.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|672|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|672|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,672,USBICI,2021,-,NULL,USD,USD,Y,-2205000.00,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-2205000.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|672|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|673|2019,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,673,USBICI,2019,-,NULL,USD,USD,Y,-100800.00,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-100800.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|673|2019,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|673|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,673,USBICI,2020,-,NULL,USD,USD,Y,-100800.00,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-100800.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|673|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|673|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,673,USBICI,2021,-,NULL,USD,USD,Y,-100800.00,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-100800.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|673|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|674|2019,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,674,USBICI,2019,-,NULL,USD,USD,Y,-16200.00,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-16200.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|674|2019,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|674|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,674,USBICI,2020,-,NULL,USD,USD,Y,-16200.00,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-16200.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|674|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|674|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,674,USBICI,2021,-,NULL,USD,USD,Y,-16200.00,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-16200.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|674|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|686|2019,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,686,USBICI,2019,-,NULL,USD,USD,Y,-1162800.00,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-1162800.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|686|2019,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|686|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,686,USBICI,2020,-,NULL,USD,USD,Y,-1162800.00,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-1162800.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|686|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|686|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,686,USBICI,2021,-,NULL,USD,USD,Y,-1162800.00,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-1162800.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|686|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|687|2019,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,687,USBICI,2019,-,NULL,USD,USD,Y,-1310400.00,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-1310400.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|687|2019,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|687|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,687,USBICI,2020,-,NULL,USD,USD,Y,-1310400.00,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-1310400.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|687|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|687|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,687,USBICI,2021,-,NULL,USD,USD,Y,-1310400.00,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-1310400.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|687|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|688|2019,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,688,USBICI,2019,-,NULL,USD,USD,Y,-329400.00,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-329400.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|688|2019,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|688|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,688,USBICI,2020,-,NULL,USD,USD,Y,-329400.00,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-329400.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|688|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|688|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,688,USBICI,2021,-,NULL,USD,USD,Y,-329400.00,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-329400.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|688|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|696|2019,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,696,USBICI,2019,-,NULL,USD,USD,Y,-1342800.00,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-1342800.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|696|2019,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|696|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,696,USBICI,2020,-,NULL,USD,USD,Y,-1342800.00,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-1342800.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|696|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2020,BICI_Earned_Agresso|Master RI|QS|USD|700|2017,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,700,USBICI,2017,-,NULL,USD,USD,Y,3434.44,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,3434.44,T1,NULL,NULL,QS,Master RI,BICI_Earned_Agresso|Master RI|QS|USD|700|2017,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2020,BICI_Earned_Agresso|Environmental QS|QS|USD|700|2016,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,700,USBICI,2016,-,NULL,USD,USD,Y,7940.54,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,7940.54,T1,NULL,NULL,QS,Environmental QS,BICI_Earned_Agresso|Environmental QS|QS|USD|700|2016,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2020,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|700|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,700,USBICI,2020,-,NULL,USD,USD,Y,61481.10,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,61481.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|700|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2020,BICI_Earned_Agresso|Environmental QS|QS |USD|700|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,700,USBICI,2020,-,NULL,USD,USD,Y,35624.78,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,35624.78,T1,NULL,NULL,QS ,Environmental QS,BICI_Earned_Agresso|Environmental QS|QS |USD|700|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2020,BICI_Earned_Agresso|SLCyEx QS2|QS |USD|700|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,700,USBICI,2020,-,NULL,USD,USD,Y,1629.28,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,1629.28,T1,NULL,NULL,QS ,SLCyEx QS2,BICI_Earned_Agresso|SLCyEx QS2|QS |USD|700|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2020,BICI_Earned_Agresso|SLCyEx QS1|QS |USD|700|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,700,USBICI,2020,-,NULL,USD,USD,Y,1732.30,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,1732.30,T1,NULL,NULL,QS ,SLCyEx QS1,BICI_Earned_Agresso|SLCyEx QS1|QS |USD|700|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2020,BICI_Earned_Agresso|Systemic cover - Clash|XL |USD|700|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,700,USBICI,2020,-,NULL,USD,USD,Y,17510.10,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,17510.10,T1,NULL,NULL,XL ,Systemic cover - Clash,BICI_Earned_Agresso|Systemic cover - Clash|XL |USD|700|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2020,BICI_Earned_Agresso|Master RI|QS|USD|700|2018,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,700,USBICI,2018,-,NULL,USD,USD,Y,46.74,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,46.74,T1,NULL,NULL,QS,Master RI,BICI_Earned_Agresso|Master RI|QS|USD|700|2018,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2020,BICI_Earned_Agresso|Environmental QS|QS |USD|700|2019,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,700,USBICI,2019,-,NULL,USD,USD,Y,122377.92,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,122378.00,T1,NULL,NULL,QS ,Environmental QS,BICI_Earned_Agresso|Environmental QS|QS |USD|700|2019,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2020,BICI_Earned_Agresso|Systemic cover - Clash|XL |USD|713|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,713,USBICI,2020,-,NULL,USD,USD,Y,75694.26,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,75694.26,T1,NULL,NULL,XL ,Systemic cover - Clash,BICI_Earned_Agresso|Systemic cover - Clash|XL |USD|713|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2020,BICI_Earned_Agresso|MUNQQS|QS|USD|715|2017,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,715,USBICI,2017,-,NULL,USD,USD,Y,52.31,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,52.31,T1,NULL,NULL,QS,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS|USD|715|2017,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2020,BICI_Earned_Agresso|MUNQQS|QS |USD|715|2019,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,715,USBICI,2019,-,NULL,USD,USD,Y,547.72,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,547.72,T1,NULL,NULL,QS ,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS |USD|715|2019,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2020,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|715|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,715,USBICI,2020,-,NULL,USD,USD,Y,13463.01,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,13463.01,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|715|2020,NULL
