Scenario,Account,Dataset,DateOfFact,BusinessKey,PolicyNumber,InceptionDate,ExpiryDate,BindDate,DueDate,TrifocusCode,Entity,YOA,TypeOfBusiness,StatsCode,SettlementCCY,OriginalCCY,IsToDate,Value,RowHash,FK_Allocation,DeltaType,AuditSourceBatchID,AuditCreateDateTime,AuditGenerateDateTime,AuditUserCreate,AuditHost,Basis,Location,ValueOrig,BusinessProcessCode,FK_Batch,BoundDate,RIPolicyType,ProgrammeCode,ExcelRowHash,RunNumber
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2019,Cede 6107|623|TRI00012|2017|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,623,2017,-,NULL,EUR,EUR,Y,-1819.0297,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-1819.0297,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00012|2017|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2019,Cede 6107|623|TRI00012|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,623,2018,-,NULL,USD,USD,Y,-43692.6615,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-43692.6615,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00012|2018|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2019,Cede 6107|2623|TRI00012|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,2623,2017,-,NULL,USD,USD,Y,97417.4121,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,97417.4121,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00012|2017|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2019,Cede 6107|623|TRI00012|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,623,2017,-,NULL,USD,USD,Y,21384.31,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,21384.31,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00012|2017|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2019,Cede 6107|2623|744|2018|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,744,2623,2018,-,NULL,GBP,GBP,Y,138833.8868,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,138833.8868,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|744|2018|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2019,Cede 6107|2623|770|2018|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,770,2623,2018,-,NULL,EUR,EUR,Y,28311.9694,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,28311.9694,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|770|2018|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2019,Cede 6107|623|744|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,744,623,2017,-,NULL,USD,USD,Y,7365.8973,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,7365.8973,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|744|2017|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2019,Cede 6107|623|744|2018|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,744,623,2018,-,NULL,GBP,GBP,Y,30475.7312,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,30475.7312,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|744|2018|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2019,Cede 6107|2623|721|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,721,2623,2017,-,NULL,USD,USD,Y,-68879.2997,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-68879.2997,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|721|2017|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2019,Cede 6107|623|721|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,721,623,2018,-,NULL,USD,USD,Y,-42653.5625,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-42653.5625,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|721|2018|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2019,Cede 6107|2623|744|2018|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,744,2623,2018,-,NULL,CAD,CAD,Y,30272.7747,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,30272.7747,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|744|2018|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2019,Cede 6107|2623|744|2018|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,744,2623,2018,-,NULL,EUR,EUR,Y,-235576.7988,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-235576.7988,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|744|2018|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2019,Cede 6107|2623|768|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,768,2623,2017,-,NULL,USD,USD,Y,-34722.8926,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-34722.8926,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|768|2017|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/03/2019,Cede 6107|623|714|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,714,623,2018,-,NULL,USD,USD,Y,-40252.6505,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-40252.6505,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|714|2018|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|TRI00012|2016|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,623,2016,-,NULL,GBP,GBP,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00012|2016|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|TRI00012|2016|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,623,2016,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00012|2016|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 5623|3623|808|2018|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,808,3623,2018,-,NULL,CAD,CAD,Y,-219058.671,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-219058.671,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|808|2018|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 5623|3623|808|2018|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,808,3623,2018,-,NULL,EUR,EUR,Y,-50517.8985,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-50517.8985,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|808|2018|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 5623|3623|808|2018|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,808,3623,2018,-,NULL,GBP,GBP,Y,-519181.4333,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-519181.4333,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|808|2018|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 5623|3623|808|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,808,3623,2018,-,NULL,USD,USD,Y,899119.8525,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,899119.8525,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|808|2018|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 5623|3623|808|2019|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,808,3623,2019,-,NULL,CAD,CAD,Y,-665008.4661,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-665008.4661,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|808|2019|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 5623|3623|808|2019|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,808,3623,2019,-,NULL,EUR,EUR,Y,-149676.4431,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-149676.4431,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|808|2019|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 5623|3623|808|2019|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,808,3623,2019,-,NULL,GBP,GBP,Y,-1911935.99,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-1911935.99,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|808|2019|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 5623|3623|808|2019|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,808,3623,2019,-,NULL,USD,USD,Y,9573634.179,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,9573634.179,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|808|2019|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 5623|3623|809|2018|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,809,3623,2018,-,NULL,EUR,EUR,Y,-84265.8075,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-84265.8075,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|809|2018|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 5623|3623|809|2018|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,809,3623,2018,-,NULL,GBP,GBP,Y,-103205.2222,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-103205.2222,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|809|2018|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 5623|3623|809|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,809,3623,2018,-,NULL,USD,USD,Y,230259.3765,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,230259.3765,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|809|2018|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 5623|3623|809|2019|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,809,3623,2019,-,NULL,EUR,EUR,Y,-1089894.942,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-1089894.942,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|809|2019|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 5623|3623|809|2019|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,809,3623,2019,-,NULL,GBP,GBP,Y,-1363842.651,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-1363842.651,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|809|2019|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 5623|3623|809|2019|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,809,3623,2019,-,NULL,USD,USD,Y,4103632.686,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,4103632.686,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|809|2019|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 5623|3623|900|2018|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,900,3623,2018,-,NULL,CAD,CAD,Y,-54853.7647,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-54853.7647,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|900|2018|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 5623|3623|900|2018|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,900,3623,2018,-,NULL,EUR,EUR,Y,-67958.8755,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-67958.8755,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|900|2018|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 5623|3623|900|2018|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,900,3623,2018,-,NULL,GBP,GBP,Y,-203606.0453,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-203606.0453,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|900|2018|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 5623|3623|900|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,900,3623,2018,-,NULL,USD,USD,Y,384380.025,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,384380.025,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|900|2018|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 5623|3623|900|2019|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,900,3623,2019,-,NULL,EUR,EUR,Y,-208283.8528,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-208283.8528,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|900|2019|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 5623|3623|900|2019|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,900,3623,2019,-,NULL,GBP,GBP,Y,2614200.212,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,2614200.212,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|900|2019|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 5623|3623|900|2019|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,900,3623,2019,-,NULL,USD,USD,Y,1759087.161,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,1759087.161,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|900|2019|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 5623|3623|901|2019|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,901,3623,2019,-,NULL,USD,USD,Y,-472619.881,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-472619.881,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|901|2019|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|714|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,714,2623,2017,-,NULL,USD,USD,Y,82533.6609,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,82533.6609,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|714|2017|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|714|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,714,2623,2018,-,NULL,USD,USD,Y,126775.5859,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,126775.5859,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|714|2018|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|TRI00004|2018|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,2623,2018,-,NULL,CAD,CAD,Y,5038.103,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,5038.103,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00004|2018|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|TRI00004|2018|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,2623,2018,-,NULL,EUR,EUR,Y,7797.2307,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,7797.2307,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00004|2018|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|TRI00004|2018|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,2623,2018,-,NULL,GBP,GBP,Y,31131.4189,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,31131.4189,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00004|2018|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|TRI00004|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,2623,2018,-,NULL,USD,USD,Y,65785.2011,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,65785.2011,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00004|2018|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|TRI00004|2019|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,2623,2019,-,NULL,CAD,CAD,Y,106599.0111,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,106599.0111,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00004|2019|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|TRI00004|2019|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,2623,2019,-,NULL,EUR,EUR,Y,-356676.5808,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-356676.5808,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00004|2019|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|TRI00004|2019|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,2623,2019,-,NULL,GBP,GBP,Y,-936845.7368,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-936845.7368,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00004|2019|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|TRI00004|2019|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,2623,2019,-,NULL,USD,USD,Y,2189395.344,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,2189395.344,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00004|2019|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|TRI00012|2017|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,2623,2017,-,NULL,CAD,CAD,Y,35.6495,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,35.6495,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00012|2017|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|TRI00012|2017|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,2623,2017,-,NULL,EUR,EUR,Y,37192.4112,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,37192.4112,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00012|2017|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|TRI00012|2017|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,2623,2017,-,NULL,GBP,GBP,Y,68030.5743,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,68030.5743,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00012|2017|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|TRI00012|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,2623,2017,-,NULL,USD,USD,Y,6095.0173,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,6095.0173,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00012|2017|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|TRI00012|2018|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,2623,2018,-,NULL,CAD,CAD,Y,-29.525,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-29.525,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00012|2018|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|TRI00012|2018|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,2623,2018,-,NULL,EUR,EUR,Y,-1461.1104,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-1461.1104,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00012|2018|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|TRI00012|2018|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,2623,2018,-,NULL,GBP,GBP,Y,-363.5495,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-363.5495,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00012|2018|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|TRI00012|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,2623,2018,-,NULL,USD,USD,Y,113218.097,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,113218.097,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00012|2018|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|TRI00012|2019|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,2623,2019,-,NULL,CAD,CAD,Y,2861.0932,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,2861.0932,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00012|2019|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|TRI00012|2019|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,2623,2019,-,NULL,EUR,EUR,Y,-27318.9412,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-27318.9412,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00012|2019|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|TRI00012|2019|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,2623,2019,-,NULL,GBP,GBP,Y,116220.7,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,116220.7,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00012|2019|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|TRI00012|2019|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,2623,2019,-,NULL,USD,USD,Y,1050311.572,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,1050311.572,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00012|2019|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|714|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,714,623,2017,-,NULL,USD,USD,Y,18117.1451,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,18117.1451,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|714|2017|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|714|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,714,623,2018,-,NULL,USD,USD,Y,27828.7871,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,27828.7871,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|714|2018|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|714|2019|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,714,623,2019,-,NULL,USD,USD,Y,11965.955,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,11965.955,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|714|2019|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|721|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,721,623,2017,-,NULL,USD,USD,Y,14023.0847,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,14023.0847,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|721|2017|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|721|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,721,623,2018,-,NULL,USD,USD,Y,39499.4043,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,39499.4043,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|721|2018|USD,NULL
