PK_Transaction,Scenario,Account,Dataset,DateOfFact,BusinessKey,PolicyNumber,InceptionDate,ExpiryDate,BindDate,DueDate,TrifocusCode,Entity,YOA,TypeOfBusiness,StatsCode,SettlementCCY,OriginalCCY,IsToDate,Value,RowHash,FK_Allocation,DeltaType,AuditSourceBatchID,AuditCreateDateTime,AuditGenerateDateTime,AuditUserCreate,AuditHost,Basis,Location,ValueOrig,BusinessProcessCode,FK_Batch,BoundDate,ExcelRowHash,RunNumber,BeazleyCatCode
,F,RP-ULT-G,RIPsEventAlloc,2019-09-01,Treaty|Cat|Typhoon Faxai|Inwards|2019|USD|Syndicate 623|Typhoon Faxai|2019|29/08/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,623,2019,-,,USD,USD,Y,990000,,,New,,,,,,E,-,990000,T1,,,Treaty|Cat|Typhoon Faxai|Inwards|2019|USD|Syndicate 623|Typhoon Faxai|2019|29/08/2019|TRI00004,3,19023
,F,RP-ULT-G,RIPsEventAlloc,2019-09-01,Treaty|Cat|Typhoon Faxai|Inwards|2019|USD|Syndicate 2623|Typhoon Faxai|2019|29/08/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,2623,2019,-,,USD,USD,Y,4510000,,,New,,,,,,E,-,4510000,T1,,,Treaty|Cat|Typhoon Faxai|Inwards|2019|USD|Syndicate 2623|Typhoon Faxai|2019|29/08/2019|TRI00004,3,19023
,F,RP-ULT-G,RIPsEventAlloc,2019-09-01,Treaty|Cat|Typhoon Hagibis|Inwards|2019|USD|Syndicate 623|Typhoon Hagibis|2019|04/10/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,623,2019,-,,USD,USD,Y,846000,,,New,,,,,,E,-,846000,T1,,,Treaty|Cat|Typhoon Hagibis|Inwards|2019|USD|Syndicate 623|Typhoon Hagibis|2019|04/10/2019|TRI00004,3,19F         
,F,RP-ULT-G,RIPsEventAlloc,2019-09-01,Treaty|Cat|Typhoon Hagibis|Inwards|2019|USD|Syndicate 2623|Typhoon Hagibis|2019|04/10/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,2623,2019,-,,USD,USD,Y,3854000,,,New,,,,,,E,-,3854000,T1,,,Treaty|Cat|Typhoon Hagibis|Inwards|2019|USD|Syndicate 2623|Typhoon Hagibis|2019|04/10/2019|TRI00004,3,19F         
,F,RP-ULT-G,RIPsEventAlloc,2019-09-01,Treaty|Treaty Misc|Typhoon Hagibis|Inwards|2019|USD|Syndicate 623|Typhoon Hagibis|2019|04/10/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,623,2019,-,,USD,USD,Y,108000,,,New,,,,,,E,-,108000,T1,,,Treaty|Treaty Misc|Typhoon Hagibis|Inwards|2019|USD|Syndicate 623|Typhoon Hagibis|2019|04/10/2019|TRI00033,3,19F         
,F,RP-ULT-G,RIPsEventAlloc,2019-09-01,Treaty|Treaty Misc|Typhoon Hagibis|Inwards|2019|USD|Syndicate 2623|Typhoon Hagibis|2019|04/10/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,2623,2019,-,,USD,USD,Y,492000,,,New,,,,,,E,-,492000,T1,,,Treaty|Treaty Misc|Typhoon Hagibis|Inwards|2019|USD|Syndicate 2623|Typhoon Hagibis|2019|04/10/2019|TRI00033,3,19F         
,F,RP-ULT-G,RIPsEventAlloc,2019-09-01,Treaty|Cat 6107|Hurricane Harvey|Inwards|2017|USD|Syndicate 6107|Hurricane Harvey|2017|17/08/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2017,-,,USD,USD,Y,52444.8,,,Adjustment,,,,,,E,-,52444.8,T1,,,Treaty|Cat 6107|Hurricane Harvey|Inwards|2017|USD|Syndicate 6107|Hurricane Harvey|2017|17/08/2017|TRI00004,3,17F         
,F,RP-ULT-G,RIPsEventAlloc,2019-09-01,Treaty|Cat 6107|Hurricane Irma|Inwards|2017|USD|Syndicate 6107|Hurricane Irma|2017|30/08/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2017,-,,USD,USD,Y,281890.8,,,Adjustment,,,,,,E,-,281890.8,T1,,,Treaty|Cat 6107|Hurricane Irma|Inwards|2017|USD|Syndicate 6107|Hurricane Irma|2017|30/08/2017|TRI00004,3,17G         
,F,RP-ULT-G,RIPsEventAlloc,2019-09-01,Treaty|Cat 6107|Hurricane Maria|Inwards|2017|USD|Syndicate 6107|Hurricane Maria|2017|16/09/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2017,-,,USD,USD,Y,16389,,,Adjustment,,,,,,E,-,16389,T1,,,Treaty|Cat 6107|Hurricane Maria|Inwards|2017|USD|Syndicate 6107|Hurricane Maria|2017|16/09/2017|TRI00004,3,17H         
,F,RP-ULT-G,RIPsEventAlloc,2019-09-01,Treaty|Cat 6107|Mexico Earthquakes|Inwards|2017|USD|Syndicate 6107|Mexico Earthquake II|2017|19/09/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2017,-,,USD,USD,Y,30592.8,,,Adjustment,,,,,,E,-,30592.8,T1,,,Treaty|Cat 6107|Mexico Earthquakes|Inwards|2017|USD|Syndicate 6107|Mexico Earthquake II|2017|19/09/2017|TRI00004,3,17J         
,F,RP-ULT-G,RIPsEventAlloc,2019-09-01,Treaty|Cat 6107|California Wildfire|Inwards|2017|USD|Syndicate 6107|California Wildfires|2017|20/04/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2017,-,,USD,USD,Y,-114723,,,Adjustment,,,,,,E,-,-114723,T1,,,Treaty|Cat 6107|California Wildfire|Inwards|2017|USD|Syndicate 6107|California Wildfires|2017|20/04/2017|TRI00004,3,17L         
,F,RP-ULT-G,RIPsEventAlloc,2019-09-01,Treaty|Cat 6107|Hurricane Florence|Inwards|2018|USD|Syndicate 6107|Hurricane Florence|2018|31/08/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2018,-,,USD,USD,Y,198853.2,,,Adjustment,,,,,,E,-,198853.2,T1,,,Treaty|Cat 6107|Hurricane Florence|Inwards|2018|USD|Syndicate 6107|Hurricane Florence|2018|31/08/2018|TRI00004,3,18F         
,F,RP-ULT-G,RIPsEventAlloc,2019-09-01,Treaty|Cat 6107|Typhoon Jebi|Inwards|2018|USD|Syndicate 6107|Typhoon Jebi|2018|26/08/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2018,-,,USD,USD,Y,269872.2,,,Adjustment,,,,,,E,-,269872.2,T1,,,Treaty|Cat 6107|Typhoon Jebi|Inwards|2018|USD|Syndicate 6107|Typhoon Jebi|2018|26/08/2018|TRI00004,3,18G         
,F,RP-ULT-G,RIPsEventAlloc,2019-09-01,Treaty|Cat 6107|Hurricane Michael|Inwards|2018|USD|Syndicate 6107|Hurricane Michael|2018|07/10/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2018,-,,USD,USD,Y,-122371.2,,,Adjustment,,,,,,E,-,-122371.2,T1,,,Treaty|Cat 6107|Hurricane Michael|Inwards|2018|USD|Syndicate 6107|Hurricane Michael|2018|07/10/2018|TRI00004,3,18J         
,F,RP-ULT-G,RIPsEventAlloc,2019-09-01,Treaty|Cat 6107|Camp Wildfire|Inwards|2018|USD|Syndicate 6107|CAMP WILDFIRE|2018|08/11/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2018,-,,USD,USD,Y,-142038,,,Adjustment,,,,,,E,-,-142038,T1,,,Treaty|Cat 6107|Camp Wildfire|Inwards|2018|USD|Syndicate 6107|CAMP WILDFIRE|2018|08/11/2018|TRI00004,3,18K         
,F,RP-ULT-G,RIPsEventAlloc,2019-09-01,Treaty|Cat 6107|Storm Dorian|Inwards|2019|USD|Syndicate 6107|Storm Dorian|2019|01/09/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2019,-,,USD,USD,Y,165300,,,New,,,,,,E,-,165300,T1,,,Treaty|Cat 6107|Storm Dorian|Inwards|2019|USD|Syndicate 6107|Storm Dorian|2019|01/09/2019|TRI00004,3,19D         
,F,RP-ULT-G,RIPsEventAlloc,2019-09-01,Treaty|Cat 6107|Typhoon Faxai|Inwards|2019|USD|Syndicate 6107|Typhoon Faxai|2019|29/08/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2019,-,,USD,USD,Y,1045000,,,New,,,,,,E,-,1045000,T1,,,Treaty|Cat 6107|Typhoon Faxai|Inwards|2019|USD|Syndicate 6107|Typhoon Faxai|2019|29/08/2019|TRI00004,3,19023
,F,RP-ULT-G,RIPsEventAlloc,2019-09-01,Treaty|Cat 6107|Typhoon Hagibis|Inwards|2019|USD|Syndicate 6107|Typhoon Hagibis|2019|04/10/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2019,-,,USD,USD,Y,893000,,,New,,,,,,E,-,893000,T1,,,Treaty|Cat 6107|Typhoon Hagibis|Inwards|2019|USD|Syndicate 6107|Typhoon Hagibis|2019|04/10/2019|TRI00004,3,19F         
,F,RP-ULT-G,RIPsEventAlloc,2019-12-01,Treaty|Cat|Hurricane Maria|Inwards|2017|USD|Syndicate 623|Hurricane Maria|2017|16/09/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,623,2017,-,,USD,USD,Y,-12247.2,,,Adjustment,,,,,,E,-,-12247.2,T1,,,Treaty|Cat|Hurricane Maria|Inwards|2017|USD|Syndicate 623|Hurricane Maria|2017|16/09/2017|TRI00004,4,17H         
,F,RP-ULT-G,RIPsEventAlloc,2019-12-01,Treaty|Cat|Hurricane Maria|Inwards|2017|USD|Syndicate 2623|Hurricane Maria|2017|16/09/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,2623,2017,-,,USD,USD,Y,-55792.8,,,Adjustment,,,,,,E,-,-55792.8,T1,,,Treaty|Cat|Hurricane Maria|Inwards|2017|USD|Syndicate 2623|Hurricane Maria|2017|16/09/2017|TRI00004,4,17H         
,F,RP-ULT-G,RIPsEventAlloc,2019-12-01,Treaty|Cat|Typhoon Jebi|Inwards|2018|USD|Syndicate 623|Typhoon Jebi|2018|26/08/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,623,2018,-,,USD,USD,Y,-22905,,,Adjustment,,,,,,E,-,-22905,T1,,,Treaty|Cat|Typhoon Jebi|Inwards|2018|USD|Syndicate 623|Typhoon Jebi|2018|26/08/2018|TRI00004,4,18G         
,F,RP-ULT-G,RIPsEventAlloc,2019-12-01,Treaty|Cat|Typhoon Jebi|Inwards|2018|USD|Syndicate 2623|Typhoon Jebi|2018|26/08/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,2623,2018,-,,USD,USD,Y,-104345,,,Adjustment,,,,,,E,-,-104345,T1,,,Treaty|Cat|Typhoon Jebi|Inwards|2018|USD|Syndicate 2623|Typhoon Jebi|2018|26/08/2018|TRI00004,4,18G         
,F,RP-ULT-G,RIPsEventAlloc,2019-12-01,Treaty|Cat|Typhoon Hagibis|Inwards|2019|USD|Syndicate 623|Typhoon Hagibis|2019|04/10/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,623,2019,-,,USD,USD,Y,36000,,,Adjustment,,,,,,E,-,36000,T1,,,Treaty|Cat|Typhoon Hagibis|Inwards|2019|USD|Syndicate 623|Typhoon Hagibis|2019|04/10/2019|TRI00004,4,19F         
,F,RP-ULT-G,RIPsEventAlloc,2019-12-01,Treaty|Cat|Typhoon Hagibis|Inwards|2019|USD|Syndicate 2623|Typhoon Hagibis|2019|04/10/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,2623,2019,-,,USD,USD,Y,164000,,,Adjustment,,,,,,E,-,164000,T1,,,Treaty|Cat|Typhoon Hagibis|Inwards|2019|USD|Syndicate 2623|Typhoon Hagibis|2019|04/10/2019|TRI00004,4,19F         
,F,RP-ULT-G,RIPsEventAlloc,2019-12-01,Treaty|Cat 6107|Hurricane Maria|Inwards|2017|USD|Syndicate 6107|Hurricane Maria|2017|16/09/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2017,-,,USD,USD,Y,-14868.1008,,,Adjustment,,,,,,E,-,-14868.1008,T1,,,Treaty|Cat 6107|Hurricane Maria|Inwards|2017|USD|Syndicate 6107|Hurricane Maria|2017|16/09/2017|TRI00004,4,17H         
,F,RP-ULT-G,RIPsEventAlloc,2019-12-01,Treaty|Cat 6107|Typhoon Jebi|Inwards|2018|USD|Syndicate 6107|Typhoon Jebi|2018|26/08/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2018,-,,USD,USD,Y,-27806.67,,,Adjustment,,,,,,E,-,-27806.67,T1,,,Treaty|Cat 6107|Typhoon Jebi|Inwards|2018|USD|Syndicate 6107|Typhoon Jebi|2018|26/08/2018|TRI00004,4,18G         
,F,RP-ULT-G,RIPsEventAlloc,2019-12-01,Treaty|Cat 6107|Typhoon Hagibis|Inwards|2019|USD|Syndicate 6107|Typhoon Hagibis|2019|04/10/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2019,-,,USD,USD,Y,38000,,,Adjustment,,,,,,E,-,38000,T1,,,Treaty|Cat 6107|Typhoon Hagibis|Inwards|2019|USD|Syndicate 6107|Typhoon Hagibis|2019|04/10/2019|TRI00004,4,19F         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Mexico Earthquakes|Inwards|2017|USD|Syndicate 623|Mexico Earthquake II|2017|19/09/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,623,2017,-,,USD,USD,Y,-115200,,,Reversal,,,,,,E,-,-115200,T1,,,Treaty|Cat|Mexico Earthquakes|Inwards|2017|USD|Syndicate 623|Mexico Earthquake II|2017|19/09/2017|TRI00004,5,17J         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Mexico Earthquakes|Inwards|2017|USD|Syndicate 2623|Mexico Earthquake II|2017|19/09/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,2623,2017,-,,USD,USD,Y,-524800,,,Reversal,,,,,,E,-,-524800,T1,,,Treaty|Cat|Mexico Earthquakes|Inwards|2017|USD|Syndicate 2623|Mexico Earthquake II|2017|19/09/2017|TRI00004,5,17J         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|California Wildfire|Inwards|2017|USD|Syndicate 623|California Wildfires|2017|20/04/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,623,2017,-,,USD,USD,Y,-990900,,,Reversal,,,,,,E,-,-990900,T1,,,Treaty|Cat|California Wildfire|Inwards|2017|USD|Syndicate 623|California Wildfires|2017|20/04/2017|TRI00004,5,17L         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|California Wildfire|Inwards|2017|USD|Syndicate 2623|California Wildfires|2017|20/04/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,2623,2017,-,,USD,USD,Y,-4514100,,,Reversal,,,,,,E,-,-4514100,T1,,,Treaty|Cat|California Wildfire|Inwards|2017|USD|Syndicate 2623|California Wildfires|2017|20/04/2017|TRI00004,5,17L         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat|California Wildfire|Inwards|2017|USD|Syndicate 623|California Wildfires|2017|20/04/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,623,2017,-,,USD,USD,Y,-44100,,,Reversal,,,,,,E,-,-44100,T1,,,Treaty|Ex Cat|California Wildfire|Inwards|2017|USD|Syndicate 623|California Wildfires|2017|20/04/2017|TRI00012,5,17L         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat|California Wildfire|Inwards|2017|USD|Syndicate 2623|California Wildfires|2017|20/04/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,2623,2017,-,,USD,USD,Y,-200900,,,Reversal,,,,,,E,-,-200900,T1,,,Treaty|Ex Cat|California Wildfire|Inwards|2017|USD|Syndicate 2623|California Wildfires|2017|20/04/2017|TRI00012,5,17L         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat 6107|Mexico Earthquakes|Inwards|2017|USD|Syndicate 6107|Mexico Earthquake II|2017|19/09/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2017,-,,USD,USD,Y,-139852.8,,,Reversal,,,,,,E,-,-139852.8,T1,,,Treaty|Cat 6107|Mexico Earthquakes|Inwards|2017|USD|Syndicate 6107|Mexico Earthquake II|2017|19/09/2017|TRI00004,5,17J         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat 6107|California Wildfire|Inwards|2017|USD|Syndicate 6107|California Wildfires|2017|20/04/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2017,-,,USD,USD,Y,-1202952.6,,,Reversal,,,,,,E,-,-1202952.6,T1,,,Treaty|Cat 6107|California Wildfire|Inwards|2017|USD|Syndicate 6107|California Wildfires|2017|20/04/2017|TRI00004,5,17L         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat 6107|California Wildfire|Inwards|2017|USD|Syndicate 6107|California Wildfires|2017|20/04/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,6107,2017,-,,USD,USD,Y,-53537.4,,,Reversal,,,,,,E,-,-53537.4,T1,,,Treaty|Ex Cat 6107|California Wildfire|Inwards|2017|USD|Syndicate 6107|California Wildfires|2017|20/04/2017|TRI00012,5,17L         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Treaty Misc|Typhoon Hagibis|Inwards|2019|USD|Syndicate 623|Typhoon Hagibis|2019|04/10/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,623,2019,-,,USD,USD,Y,-108000,,,Reversal,,,,,,E,-,-108000,T1,,,Treaty|Treaty Misc|Typhoon Hagibis|Inwards|2019|USD|Syndicate 623|Typhoon Hagibis|2019|04/10/2019|TRI00033,5,19F         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Treaty Misc|Typhoon Hagibis|Inwards|2019|USD|Syndicate 2623|Typhoon Hagibis|2019|04/10/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,2623,2019,-,,USD,USD,Y,-492000,,,Reversal,,,,,,E,-,-492000,T1,,,Treaty|Treaty Misc|Typhoon Hagibis|Inwards|2019|USD|Syndicate 2623|Typhoon Hagibis|2019|04/10/2019|TRI00033,5,19F         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Covid-19|Inwards|2020|USD|Syndicate 623|Coronavirus|2020|11/03/2020,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,623,2020,-,,USD,USD,Y,162000,,,New,,,,,,E,-,162000,T1,,,Treaty|Cat|Covid-19|Inwards|2020|USD|Syndicate 623|Coronavirus|2020|11/03/2020|TRI00004,5,CORO        
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Covid-19|Inwards|2020|USD|Syndicate 2623|Coronavirus|2020|11/03/2020,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,2623,2020,-,,USD,USD,Y,738000,,,New,,,,,,E,-,738000,T1,,,Treaty|Cat|Covid-19|Inwards|2020|USD|Syndicate 2623|Coronavirus|2020|11/03/2020|TRI00004,5,CORO        
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Covid-19|Inwards|2019|USD|Syndicate 623|Coronavirus|2020|11/03/2020,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,623,2019,-,,USD,USD,Y,108000,,,New,,,,,,E,-,108000,T1,,,Treaty|Cat|Covid-19|Inwards|2019|USD|Syndicate 623|Coronavirus|2020|11/03/2020|TRI00004,5,CORO        
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Covid-19|Inwards|2019|USD|Syndicate 2623|Coronavirus|2020|11/03/2020,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,2623,2019,-,,USD,USD,Y,492000,,,New,,,,,,E,-,492000,T1,,,Treaty|Cat|Covid-19|Inwards|2019|USD|Syndicate 2623|Coronavirus|2020|11/03/2020|TRI00004,5,CORO        
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Hurricane Harvey|Inwards|2017|USD|Syndicate 623|Hurricane Harvey|2017|17/08/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,623,2017,-,,USD,USD,Y,-80770.68,,,Adjustment,,,,,,E,-,-80770.68,T1,,,Treaty|Cat|Hurricane Harvey|Inwards|2017|USD|Syndicate 623|Hurricane Harvey|2017|17/08/2017|TRI00004,5,17F         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Hurricane Harvey|Inwards|2017|USD|Syndicate 2623|Hurricane Harvey|2017|17/08/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,2623,2017,-,,USD,USD,Y,-367955.32,,,Adjustment,,,,,,E,-,-367955.32,T1,,,Treaty|Cat|Hurricane Harvey|Inwards|2017|USD|Syndicate 2623|Hurricane Harvey|2017|17/08/2017|TRI00004,5,17F         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Hurricane Irma|Inwards|2017|USD|Syndicate 623|Hurricane Irma|2017|30/08/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,623,2017,-,,USD,USD,Y,-157555.08,,,Adjustment,,,,,,E,-,-157555.08,T1,,,Treaty|Cat|Hurricane Irma|Inwards|2017|USD|Syndicate 623|Hurricane Irma|2017|30/08/2017|TRI00004,5,17G         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Hurricane Irma|Inwards|2017|USD|Syndicate 2623|Hurricane Irma|2017|30/08/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,2623,2017,-,,USD,USD,Y,-717750.92,,,Adjustment,,,,,,E,-,-717750.92,T1,,,Treaty|Cat|Hurricane Irma|Inwards|2017|USD|Syndicate 2623|Hurricane Irma|2017|30/08/2017|TRI00004,5,17G         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Hurricane Maria|Inwards|2017|USD|Syndicate 623|Hurricane Maria|2017|16/09/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,623,2017,-,,USD,USD,Y,-151280.64,,,Adjustment,,,,,,E,-,-151280.64,T1,,,Treaty|Cat|Hurricane Maria|Inwards|2017|USD|Syndicate 623|Hurricane Maria|2017|16/09/2017|TRI00004,5,17H         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Hurricane Maria|Inwards|2017|USD|Syndicate 2623|Hurricane Maria|2017|16/09/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,2623,2017,-,,USD,USD,Y,-689167.36,,,Adjustment,,,,,,E,-,-689167.36,T1,,,Treaty|Cat|Hurricane Maria|Inwards|2017|USD|Syndicate 2623|Hurricane Maria|2017|16/09/2017|TRI00004,5,17H         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Mexican EQ I|Inwards|2017|USD|Syndicate 623|Mexico Earthquake I|2017|07/09/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,623,2017,-,,USD,USD,Y,29001.6,,,New,,,,,,E,-,29001.6,T1,,,Treaty|Cat|Mexican EQ I|Inwards|2017|USD|Syndicate 623|Mexico Earthquake I|2017|07/09/2017|TRI00004,5,17038
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Mexican EQ I|Inwards|2017|USD|Syndicate 2623|Mexico Earthquake I|2017|07/09/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,2623,2017,-,,USD,USD,Y,132118.4,,,New,,,,,,E,-,132118.4,T1,,,Treaty|Cat|Mexican EQ I|Inwards|2017|USD|Syndicate 2623|Mexico Earthquake I|2017|07/09/2017|TRI00004,5,17038
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Mexican EQ II|Inwards|2017|USD|Syndicate 623|Mexico Earthquake II|2017|19/09/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,623,2017,-,,USD,USD,Y,89980.92,,,New,,,,,,E,-,89980.92,T1,,,Treaty|Cat|Mexican EQ II|Inwards|2017|USD|Syndicate 623|Mexico Earthquake II|2017|19/09/2017|TRI00004,5,17J         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Mexican EQ II|Inwards|2017|USD|Syndicate 2623|Mexico Earthquake II|2017|19/09/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,2623,2017,-,,USD,USD,Y,409913.08,,,New,,,,,,E,-,409913.08,T1,,,Treaty|Cat|Mexican EQ II|Inwards|2017|USD|Syndicate 2623|Mexico Earthquake II|2017|19/09/2017|TRI00004,5,17J         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|CA Wildfires (North)|Inwards|2017|USD|Syndicate 623|California Wildfires|2017|20/04/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,623,2017,-,,USD,USD,Y,885436.74,,,New,,,,,,E,-,885436.74,T1,,,Treaty|Cat|CA Wildfires (North)|Inwards|2017|USD|Syndicate 623|California Wildfires|2017|20/04/2017|TRI00004,5,17L         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|CA Wildfires (North)|Inwards|2017|USD|Syndicate 2623|California Wildfires|2017|20/04/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,2623,2017,-,,USD,USD,Y,4033656.26,,,New,,,,,,E,-,4033656.26,T1,,,Treaty|Cat|CA Wildfires (North)|Inwards|2017|USD|Syndicate 2623|California Wildfires|2017|20/04/2017|TRI00004,5,17L         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Hurricane Florence|Inwards|2018|USD|Syndicate 623|Hurricane Florence|2018|31/08/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,623,2018,-,,USD,USD,Y,-57712.32,,,Adjustment,,,,,,E,-,-57712.32,T1,,,Treaty|Cat|Hurricane Florence|Inwards|2018|USD|Syndicate 623|Hurricane Florence|2018|31/08/2018|TRI00004,5,18F         
