AccountingPeriod,PolicyNumber,yoa,focus_area,TrifocusCode,TrifocusName,Entity,SignedValue,SignedLinePercent,SettlementCCY,OrgininalValue,OriginalCCY,MC_OriginalValue,MC_OrgininalCCY,mop,tot,Multiyear,statscode,Inception,Expiry,AccountKey
202301,T9784G13IPCR,2013,Ex Cat                   ,TRI00012,Ex Cat,623,85334.7172,2.3510,USD,3629720,USD,,,T  ,2013-11-30 00:00:00,N,SC ,2013-11-01 00:00:00,2014-12-31 00:00:00,GPE-RP-P
202301,T9757Q14APCZ,2014,Cat                      ,TRI00004,Cat,623,13446.4200,3.0000,USD,448214,USD,,,T  ,2014-01-31 00:00:00,N,SC ,2014-01-01 00:00:00,2014-12-31 00:00:00,GPE-RP-P
202301,T9757Q19APCZ,2019,Cat                      ,TRI00004,Cat,623,6126.2852,2.7500,USD,222774,USD,,,T  ,2019-01-31 00:00:00,N,SC ,2019-01-01 00:00:00,2019-12-31 00:00:00,GPE-RP-P
202301,T9762Z13APCR,2013,Ex Cat                   ,TRI00012,Ex Cat,623,4370.0250,2.5000,USD,174801,USD,,,T  ,2013-01-31 00:00:00,N,SC ,2013-01-01 00:00:00,2013-12-31 00:00:00,GPE-RP-P
202301,T9762Z17APCR,2017,Ex Cat                   ,TRI00012,Ex Cat,623,46494.0840,3.6400,USD,1277310,USD,,,T  ,2017-01-31 00:00:00,N,SC ,2017-01-01 00:00:00,2017-12-31 00:00:00,GPE-RP-P
202301,T9727V13APCR,2013,Ex Cat                   ,TRI00012,Ex Cat,623,74212.1000,5.0000,USD,1484242,USD,,,T  ,2013-01-31 00:00:00,N,SC ,2013-01-01 00:00:00,2013-12-31 00:00:00,GPE-RP-P
202301,T9738K19APCC,2019,Cat                      ,TRI00004,Cat,623,4058.3000,.5000,USD,811660,USD,,,T  ,2019-01-31 00:00:00,N,SC ,2019-01-01 00:00:00,2019-12-31 00:00:00,GPE-RP-P
202301,T9700G13APCC,2013,Cat                      ,TRI00004,Cat,623,14299.9976,1.0000,GBP,12174303,DKK,,,T  ,2013-01-31 00:00:00,N,SC ,2013-01-01 00:00:00,2013-12-31 00:00:00,GPE-RP-P
202301,T9705H13APCR,2013,Ex Cat                   ,TRI00012,Ex Cat,623,240319.6250,12.5000,EUR,1922557,EUR,,,T  ,2013-01-31 00:00:00,N,SC ,2013-01-01 00:00:00,2013-12-31 00:00:00,GPE-RP-P
202301,T9706V12APCC,2012,Cat                      ,TRI00004,Cat,623,2350.7852,5.0000,GBP,259254,PLN,,,T  ,2012-03-15 00:00:00,N,SC ,2012-01-01 00:00:00,2012-12-31 00:00:00,GPE-RP-P
202301,T9706V13APCC,2013,Cat                      ,TRI00004,Cat,623,35694.1714,5.0000,GBP,3936496,PLN,,,T  ,2013-01-31 00:00:00,N,SC ,2013-01-01 00:00:00,2013-12-31 00:00:00,GPE-RP-P
202301,T9724L16APCC,2016,Cat                      ,TRI00004,Cat,623,573.6216,.5000,GBP,128801,BSD,,,T  ,2016-02-07 00:00:00,N,SC ,2016-01-01 00:00:00,2016-12-31 00:00:00,GPE-RP-P
202301,T9691S14APCC,2014,Cat                      ,TRI00004,Cat,623,2857.9500,15.0000,EUR,19053,EUR,,,T  ,2014-01-31 00:00:00,N,SC ,2014-01-01 00:00:00,2014-12-31 00:00:00,GPE-RP-P
202301,T9692D13APCC,2013,Cat                      ,TRI00004,Cat,623,313181.4350,3.5000,EUR,8948041,EUR,,,T  ,2013-01-31 00:00:00,N,SC ,2013-01-01 00:00:00,2013-12-31 00:00:00,GPE-RP-P
202301,T9692D16APCC,2016,Cat                      ,TRI00004,Cat,623,82929.8400,3.5000,EUR,2369424,EUR,,,T  ,2016-01-31 00:00:00,N,SC ,2016-01-01 00:00:00,2016-12-31 00:00:00,GPE-RP-P
202301,T9692D18APCS,2018,Cat                      ,TRI00004,Cat,623,12279.6100,3.5000,EUR,350846,EUR,,,T  ,2018-01-31 00:00:00,N,SC ,2018-01-01 00:00:00,2018-12-31 00:00:00,GPE-RP-P
202301,T9692D20APCS,2020,Cat                      ,TRI00004,Cat,623,43378.5086,3.4999,EUR,1239386,EUR,,,T  ,2020-02-01 00:00:00,N,SC ,2020-01-01 00:00:00,2020-12-31 00:00:00,GPE-RP-P
202301,T9692D21APCS,2021,Cat                      ,TRI00004,Cat,623,780301.7600,3.5000,EUR,22294336,EUR,,,T  ,2021-02-01 00:00:00,N,SC ,2021-01-01 00:00:00,2021-12-31 00:00:00,GPE-RP-P
202301,T9693L15APCR,2015,Ex Cat                   ,TRI00012,Ex Cat,623,55042.5000,5.0000,EUR,1100850,EUR,,,T  ,2015-03-15 00:00:00,N,SC ,2015-01-01 00:00:00,2015-12-31 00:00:00,GPE-RP-P
202301,T9694A12APCR,2012,Ex Cat                   ,TRI00012,Ex Cat,623,10919.1000,5.0000,EUR,218382,EUR,,,T  ,2012-03-15 00:00:00,N,SC ,2012-01-01 00:00:00,2012-12-31 00:00:00,GPE-RP-P
202301,T9702D17APCC,2017,Cat                      ,TRI00004,Cat,623,33568.0100,3.5000,USD,959086,USD,,,T  ,2017-03-15 00:00:00,N,SC ,2017-01-01 00:00:00,2017-12-31 00:00:00,GPE-RP-P
202301,T9672L11ANMD,2011,Treaty Misc              ,TRI00033,Treaty Misc,623,123750.0000,3.3000,USD,3750000,USD,,,T  ,2011-12-16 00:00:00,N,00 ,2011-07-01 00:00:00,2012-06-30 00:00:00,GPE-RP-P
202301,T9673A13APCC,2013,Cat                      ,TRI00004,Cat,623,230698.9425,.7500,EUR,30759859,EUR,,,T  ,2013-03-15 00:00:00,N,SC ,2013-01-01 00:00:00,2013-12-31 00:00:00,GPE-RP-P
202301,T9676E19APCR,2019,Ex Cat                   ,TRI00012,Ex Cat,623,3024.0000,4.0000,EUR,75600,EUR,,,T  ,2019-01-31 00:00:00,N,SC ,2019-01-01 00:00:00,2019-12-31 00:00:00,GPE-RP-P
202301,T9680B15APCC,2015,Cat                      ,TRI00004,Cat,623,10101.0000,2.5000,EUR,404040,EUR,,,T  ,2015-01-31 00:00:00,N,SC ,2015-01-01 00:00:00,2015-12-31 00:00:00,GPE-RP-P
202301,T9680B16APCC,2016,Cat                      ,TRI00004,Cat,623,54343.6750,2.5000,EUR,2173747,EUR,,,T  ,2016-01-31 00:00:00,N,SC ,2016-01-01 00:00:00,2016-12-31 00:00:00,GPE-RP-P
202301,T9628L16APCR,2016,Ex Cat                   ,TRI00012,Ex Cat,623,16020.1650,3.5000,USD,457719,USD,,,T  ,2016-06-30 00:00:00,N,SC ,2016-06-01 00:00:00,2017-05-31 00:00:00,GPE-RP-P
202301,T9628L16BPCR,2016,Ex Cat                   ,TRI00012,Ex Cat,623,15975.0850,3.5000,USD,456431,USD,,,T  ,2016-06-30 00:00:00,N,SC ,2016-06-01 00:00:00,2017-05-31 00:00:00,GPE-RP-P
202301,T9628L16CPCR,2016,Ex Cat                   ,TRI00012,Ex Cat,623,16020.1650,3.5000,USD,457719,USD,,,T  ,2016-06-30 00:00:00,N,SC ,2016-06-01 00:00:00,2017-05-31 00:00:00,GPE-RP-P
202301,T9628L18APCR,2018,Ex Cat                   ,TRI00012,Ex Cat,623,56078.0000,4.4000,USD,1274500,USD,,,T  ,2018-12-30 00:00:00,N,SC ,2018-06-01 00:00:00,2018-12-31 00:00:00,GPE-RP-P
202301,T9610A17APCW,2017,Cat                      ,TRI00004,Cat,623,281250.0000,2.5000,USD,11250000,USD,,,T  ,2017-06-30 00:00:00,N,SC ,2017-06-01 00:00:00,2018-05-31 00:00:00,GPE-RP-P
202301,T9610A18APCW,2018,Cat                      ,TRI00004,Cat,623,357500.0000,2.5000,USD,14300000,USD,,,T  ,2018-07-15 00:00:00,N,SC ,2018-06-15 00:00:00,2019-06-30 00:00:00,GPE-RP-P
202301,T9612V17APCW,2017,Cat                      ,TRI00004,Cat,623,577500.0000,4.0000,USD,14437500,USD,,,T  ,2017-06-30 00:00:00,N,SC ,2017-06-01 00:00:00,2018-05-31 00:00:00,GPE-RP-P
202301,T9612V18APCW,2018,Cat                      ,TRI00004,Cat,623,787500.0000,5.0000,USD,15750000,USD,,,T  ,2018-07-15 00:00:00,N,SC ,2018-06-15 00:00:00,2019-06-30 00:00:00,GPE-RP-P
202301,T9620F11APCC,2011,Cat                      ,TRI00004,Cat,623,7156.1573,2.0000,GBP,551873,AUD,,,T  ,2011-07-31 00:00:00,N,SC ,2011-07-01 00:00:00,2012-06-30 00:00:00,GPE-RP-P
202301,T9600Q17APCS,2017,Cat                      ,TRI00004,Cat,623,43296.9625,.2500,USD,17318785,USD,,,T  ,2017-07-30 00:00:00,N,SC ,2017-06-01 00:00:00,2018-05-31 00:00:00,GPE-RP-P
202301,T9600Q18APCS,2018,Cat                      ,TRI00004,Cat,623,34110.0250,.2500,USD,13644010,USD,,,T  ,2018-07-30 00:00:00,N,SC ,2018-06-01 00:00:00,2019-05-31 00:00:00,GPE-RP-P
202301,T9590Q17APCS,2017,Cat                      ,TRI00004,Cat,623,3520.0000,2.0000,USD,176000,USD,,,T  ,2017-06-30 00:00:00,N,SC ,2017-06-01 00:00:00,2018-05-31 00:00:00,GPE-RP-P
202301,T9558V18APCS,2018,Cat                      ,TRI00004,Cat,623,140158.4890,.5000,GBP,3900000000,JPY,,,T  ,2018-04-30 00:00:00,N,SC ,2018-04-01 00:00:00,2019-03-31 00:00:00,GPE-RP-P
202301,T9558V19APCS,2019,Cat                      ,TRI00004,Cat,623,176540.5620,.5000,GBP,4980000000,JPY,,,T  ,2019-04-30 00:00:00,N,SC ,2019-04-01 00:00:00,2020-03-31 00:00:00,GPE-RP-P
202301,T9559E13APCC,2013,Cat                      ,TRI00004,Cat,623,2523.4971,1.0000,GBP,38586634,JPY,,,T  ,2013-04-30 00:00:00,N,SC ,2013-04-01 00:00:00,2014-03-31 00:00:00,GPE-RP-P
202301,T9559E18APCS,2018,Cat                      ,TRI00004,Cat,623,165809.0494,1.2500,GBP,1902000000,JPY,,,T  ,2018-04-30 00:00:00,N,SC ,2018-04-01 00:00:00,2019-03-31 00:00:00,GPE-RP-P
202301,T9559E19APCS,2019,Cat                      ,TRI00004,Cat,623,219506.6952,1.2499,GBP,2385000000,JPY,,,T  ,2019-04-30 00:00:00,N,SC ,2019-04-01 00:00:00,2020-03-31 00:00:00,GPE-RP-P
202301,T9560V18APCS,2018,                         ,,,623,135679.5807,1.0000,GBP,1890000000,JPY,,,T  ,2018-04-30 00:00:00,N,SC ,2018-04-01 00:00:00,2019-03-31 00:00:00,GPE-RP-P
202301,T9560V19APCS,2019,                         ,,,623,480.3023,1.0000,GBP,7848701,JPY,,,T  ,2019-04-30 00:00:00,N,SC ,2019-04-01 00:00:00,2020-03-31 00:00:00,GPE-RP-P
202301,T9588Q17APCS,2017,Cat                      ,TRI00004,Cat,623,50400.0000,2.0000,USD,2520000,USD,,,T  ,2017-06-30 00:00:00,N,SC ,2017-06-01 00:00:00,2018-05-31 00:00:00,GPE-RP-P
202301,T9536H12APCC,2012,Cat                      ,TRI00004,Cat,623,55230.0000,3.5000,EUR,1578000,EUR,,,T  ,2012-05-31 00:00:00,N,SC ,2012-01-01 00:00:00,2012-12-31 00:00:00,GPE-RP-P
202301,T9539N13APCR,2013,Ex Cat                   ,TRI00012,Ex Cat,623,44519.9139,1.5000,GBP,23902445,CNY,,,T  ,2013-02-28 00:00:00,N,SC ,2013-02-01 00:00:00,2014-01-31 00:00:00,GPE-RP-P
202301,T9540E13APCR,2013,Ex Cat                   ,TRI00012,Ex Cat,623,16683.9452,1.5000,GBP,8957499,CNY,,,T  ,2013-02-28 00:00:00,N,SC ,2013-02-01 00:00:00,2014-01-31 00:00:00,GPE-RP-P
202301,T9542B13APCR,2013,Ex Cat                   ,TRI00012,Ex Cat,623,7967.5425,1.5000,GBP,596344,USD,,,T  ,2013-02-28 00:00:00,N,SC ,2013-02-01 00:00:00,2014-01-31 00:00:00,GPE-RP-P
202301,T9555L18APCC,2018,Cat                      ,TRI00004,Cat,623,39427.2025,.5000,GBP,1112981986,JPY,,,T  ,2018-04-30 00:00:00,N,SC ,2018-04-01 00:00:00,2019-03-31 00:00:00,GPE-RP-P
202301,T9558V13APCC,2013,Cat                      ,TRI00004,Cat,623,214258.9108,1.0000,GBP,3638839548,JPY,,,T  ,2013-04-30 00:00:00,N,SC ,2013-04-01 00:00:00,2014-03-31 00:00:00,GPE-RP-P
202301,T9563B14APCZ,2014,Cat                      ,TRI00004,Cat,623,6187.0800,1.5000,USD,412472,USD,,,T  ,2014-04-30 00:00:00,N,SC ,2014-04-01 00:00:00,2015-03-31 00:00:00,GPE-RP-P
202301,T9518N17APCR,2017,Ex Cat                   ,TRI00012,Ex Cat,623,49228.2600,3.0000,USD,1640942,USD,,,T  ,2017-06-15 00:00:00,N,SC ,2017-01-01 00:00:00,2017-12-31 00:00:00,GPE-RP-P
202301,T9519B12APCW,2012,Cat                      ,TRI00004,Cat,623,4978.3200,2.0000,USD,248916,USD,,,T  ,2012-01-31 00:00:00,N,SC ,2012-01-01 00:00:00,2012-12-31 00:00:00,GPE-RP-P
202301,T9519B13APCW,2013,Cat                      ,TRI00004,Cat,623,29126.1000,2.5000,USD,1165044,USD,,,T  ,2013-01-31 00:00:00,N,SC ,2013-01-01 00:00:00,2013-12-31 00:00:00,GPE-RP-P
202301,T9522J20APCS,2020,Cat                      ,TRI00004,Cat,623,61200.0000,2.0000,USD,3060000,USD,,,T  ,2020-01-31 00:00:00,N,SC ,2020-01-01 00:00:00,2020-12-31 00:00:00,GPE-RP-P
202301,T9522J21APCS,2021,Cat                      ,TRI00004,Cat,623,71750.0000,1.0000,USD,7175000,USD,,,T  ,2021-02-01 00:00:00,N,SC ,2021-01-01 00:00:00,2021-12-31 00:00:00,GPE-RP-P
202301,T9523X20APCS,2020,Cat                      ,TRI00004,Cat,623,83600.0000,2.0000,USD,4180000,USD,,,T  ,2020-01-31 00:00:00,N,SC ,2020-01-01 00:00:00,2020-12-31 00:00:00,GPE-RP-P
202301,T9523X21APCS,2021,Cat                      ,TRI00004,Cat,623,56000.0000,1.0000,USD,5600000,USD,,,T  ,2021-02-01 00:00:00,N,SC ,2021-01-01 00:00:00,2021-12-31 00:00:00,GPE-RP-P
202301,T9526C13APCR,2013,Ex Cat                   ,TRI00012,Ex Cat,623,5298.7800,2.0000,USD,264939,USD,,,T  ,2013-04-30 00:00:00,N,SC ,2013-01-01 00:00:00,2013-12-31 00:00:00,GPE-RP-P
202301,T9526C16APCR,2016,                         ,,,623,38284.4925,2.2500,USD,1701533,USD,,,T  ,2016-04-30 00:00:00,N,SC ,2016-01-01 00:00:00,2016-12-31 00:00:00,GPE-RP-P
202301,T9526C17APCR,2017,Ex Cat                   ,TRI00012,Ex Cat,623,29934.0400,2.0000,USD,1496702,USD,,,T  ,2017-04-30 00:00:00,N,SC ,2017-01-01 00:00:00,2017-12-31 00:00:00,GPE-RP-P
202301,T9526C20APCR,2020,Ex Cat                   ,TRI00012,Ex Cat,623,9497.0700,4.5000,USD,211046,USD,,,T  ,2020-04-30 00:00:00,N,SC ,2020-01-01 00:00:00,2020-12-31 00:00:00,GPE-RP-P
202301,T9527K17APCR,2017,Ex Cat                   ,TRI00012,Ex Cat,623,13019.9250,3.7500,USD,347198,USD,,,T  ,2017-04-30 00:00:00,N,SC ,2017-01-01 00:00:00,2017-12-31 00:00:00,GPE-RP-P
202301,T9507Z12APCC,2012,Cat                      ,TRI00004,Cat,623,52020.2200,2.0000,EUR,2601011,EUR,,,T  ,2012-03-31 00:00:00,N,SC ,2012-01-01 00:00:00,2012-12-31 00:00:00,GPE-RP-P
202301,T9507Z13APCC,2013,Cat                      ,TRI00004,Cat,623,2188.1800,2.0000,EUR,109409,EUR,,,T  ,2013-01-31 00:00:00,N,SC ,2013-01-01 00:00:00,2013-12-31 00:00:00,GPE-RP-P
202301,T9508G12APCC,2012,Cat                      ,TRI00004,Cat,623,3133.5200,2.0000,EUR,156676,EUR,,,T  ,2012-03-31 00:00:00,N,SC ,2012-01-01 00:00:00,2012-12-31 00:00:00,GPE-RP-P
202301,T9516V11APCC,2011,Cat                      ,TRI00004,Cat,623,109858.8960,1.8000,CAD,6103272,CAD,,,T  ,2011-01-31 00:00:00,N,SC ,2011-01-01 00:00:00,2011-12-31 00:00:00,GPE-RP-P
202301,T9517E11APCR,2011,Ex Cat                   ,TRI00012,Ex Cat,623,44200.7600,1.0000,USD,4420076,USD,,,T  ,2011-05-31 00:00:00,N,SC ,2011-01-01 00:00:00,2011-12-31 00:00:00,GPE-RP-P
202301,T9517E17APCR,2017,Ex Cat                   ,TRI00012,Ex Cat,623,57574.0200,3.0000,USD,1919134,USD,,,T  ,2017-06-15 00:00:00,N,SC ,2017-01-01 00:00:00,2017-12-31 00:00:00,GPE-RP-P
202301,T9517E18APCR,2018,Ex Cat                   ,TRI00012,Ex Cat,623,46753.8000,3.0000,USD,1558460,USD,,,T  ,2018-06-15 00:00:00,N,SC ,2018-01-01 00:00:00,2018-12-31 00:00:00,GPE-RP-P
202301,T9495C19APCS,2019,Cat                      ,TRI00004,Cat,623,10035.0694,.2070,GBP,5442692,BSD,,,T  ,2019-03-01 00:00:00,N,SC ,2019-01-01 00:00:00,2019-12-31 00:00:00,GPE-RP-P
202301,T9497Z17APCC,2017,Cat                      ,TRI00004,Cat,623,96719.4800,13.0000,USD,743996,USD,,,T  ,2017-08-01 00:00:00,N,SC ,2017-06-01 00:00:00,2018-05-31 00:00:00,GPE-RP-P
202301,T9498G17APCC,2017,Cat                      ,TRI00004,Cat,623,42120.0000,13.0000,USD,324000,USD,,,T  ,2017-08-01 00:00:00,N,SC ,2017-06-01 00:00:00,2018-05-31 00:00:00,GPE-RP-P
202301,T9499S17APCC,2017,Cat                      ,TRI00004,Cat,623,31200.0000,13.0000,USD,240000,USD,,,T  ,2017-08-01 00:00:00,N,SC ,2017-06-01 00:00:00,2018-05-31 00:00:00,GPE-RP-P
202301,T9484H11APCS,2011,Cat                      ,TRI00004,Cat,623,45775.4000,10.0000,USD,457754,USD,,,T  ,2011-01-31 00:00:00,N,SC ,2011-01-01 00:00:00,2011-12-31 00:00:00,GPE-RP-P
202301,T9484H17APCS,2017,Cat                      ,TRI00004,Cat,623,31650.0000,6.3300,USD,500000,USD,,,T  ,2017-02-28 00:00:00,N,SC ,2017-01-01 00:00:00,2017-12-31 00:00:00,GPE-RP-P
202301,T9485V17APCS,2017,Cat                      ,TRI00004,Cat,623,3624.7073,6.7610,USD,53612,USD,,,T  ,2017-02-28 00:00:00,Y,SC ,2017-01-01 00:00:00,2017-12-31 00:00:00,GPE-RP-P
202301,T9487N11APCS,2011,Cat                      ,TRI00004,Cat,623,48567.0400,4.0000,USD,1214176,USD,,,T  ,2011-01-31 00:00:00,N,SC ,2011-01-01 00:00:00,2011-12-31 00:00:00,GPE-RP-P
202301,T9487N13APCS,2013,Cat                      ,TRI00004,Cat,623,75931.7075,3.7540,USD,2022688,USD,,,T  ,2013-01-31 00:00:00,N,SC ,2013-01-01 00:00:00,2013-12-31 00:00:00,GPE-RP-P
202301,T9493F11APCC,2011,Cat                      ,TRI00004,Cat,623,223.3054,.2500,GBP,100282,BSD,,,T  ,2011-02-15 00:00:00,N,SC ,2011-01-01 00:00:00,2011-12-31 00:00:00,GPE-RP-P
202301,T9493F16APCC,2016,Cat                      ,TRI00004,Cat,623,9269.2170,.4760,GBP,2186250,BSD,,,T  ,2016-03-01 00:00:00,N,SC ,2016-01-01 00:00:00,2016-12-31 00:00:00,GPE-RP-P
202301,T9493F19APCS,2019,Cat                      ,TRI00004,Cat,623,17007.3534,.3570,GBP,5348503,BSD,,,T  ,2019-03-01 00:00:00,N,SC ,2019-01-01 00:00:00,2019-12-31 00:00:00,GPE-RP-P
202301,T9494Q16APCC,2016,Cat                      ,TRI00004,Cat,623,3394.3027,.4250,GBP,896655,BSD,,,T  ,2016-03-01 00:00:00,N,SC ,2016-01-01 00:00:00,2016-12-31 00:00:00,GPE-RP-P
202301,T9494Q19APCS,2019,Cat                      ,TRI00004,Cat,623,9683.0863,.3190,GBP,3407900,BSD,,,T  ,2019-03-01 00:00:00,N,SC ,2019-01-01 00:00:00,2019-12-31 00:00:00,GPE-RP-P
202301,T9464V11APCS,2011,Cat                      ,TRI00004,Cat,623,35571.3200,2.0000,USD,1778566,USD,,,T  ,2011-01-31 00:00:00,N,SC ,2011-01-01 00:00:00,2011-12-31 00:00:00,GPE-RP-P
202301,T9474C13APCS,2013,Cat                      ,TRI00004,Cat,623,41891.2155,1.3500,USD,3103053,USD,,,T  ,2013-01-31 00:00:00,N,SC ,2013-01-01 00:00:00,2013-12-31 00:00:00,GPE-RP-P
202301,T9474C16APCS,2016,Cat                      ,TRI00004,Cat,623,66731.2100,3.5000,USD,1906606,USD,,,T  ,2016-01-31 00:00:00,N,SC ,2016-01-01 00:00:00,2016-12-31 00:00:00,GPE-RP-P
202301,T9474C17APCS,2017,Cat                      ,TRI00004,Cat,623,222723.0635,3.3250,USD,6698438,USD,,,T  ,2017-01-31 00:00:00,N,SC ,2017-01-01 00:00:00,2017-12-31 00:00:00,GPE-RP-P
202301,T9474C18APCS,2018,Cat                      ,TRI00004,Cat,623,256494.0910,3.3250,USD,7714108,USD,,,T  ,2018-01-31 00:00:00,N,SC ,2018-01-01 00:00:00,2018-12-31 00:00:00,GPE-RP-P
202301,T9475K18APCS,2018,Cat                      ,TRI00004,Cat,623,87424.7000,3.8000,USD,2300650,USD,,,T  ,2018-01-31 00:00:00,N,SC ,2018-01-01 00:00:00,2018-12-31 00:00:00,GPE-RP-P
202301,T9430F12APCS,2012,Cat                      ,TRI00004,Cat,623,18242.0520,1.2000,USD,1520171,USD,,,T  ,2012-01-31 00:00:00,N,SC ,2012-01-01 00:00:00,2012-12-31 00:00:00,GPE-RP-P
202301,T9431Q12APCS,2012,Cat                      ,TRI00004,Cat,623,19801.2160,1.8500,USD,1070336,USD,,,T  ,2012-01-31 00:00:00,N,SC ,2012-01-01 00:00:00,2012-12-31 00:00:00,GPE-RP-P
202301,T9439A11APCS,2011,Cat                      ,TRI00004,Cat,623,4331.9250,2.5000,USD,173277,USD,,,T  ,2011-01-31 00:00:00,N,SC ,2011-01-01 00:00:00,2011-12-31 00:00:00,GPE-RP-P
202301,T9440L12APCS,2012,Cat                      ,TRI00004,Cat,623,13937.2500,5.0000,USD,278745,USD,,,T  ,2012-01-31 00:00:00,N,SC ,2012-01-01 00:00:00,2012-12-31 00:00:00,GPE-RP-P
202301,T9441A12APCS,2012,Cat                      ,TRI00004,Cat,623,2215.9000,5.0000,USD,44318,USD,,,T  ,2012-01-31 00:00:00,N,SC ,2012-01-01 00:00:00,2012-12-31 00:00:00,GPE-RP-P
202301,T9444E11APCC,2011,Cat                      ,TRI00004,Cat,623,38858.2640,.8000,GBP,4857283,GBP,,,T  ,2011-01-31 00:00:00,N,SC ,2011-01-01 00:00:00,2011-12-31 00:00:00,GPE-RP-P
202301,T9450X13APCR,2013,Ex Cat                   ,TRI00012,Ex Cat,623,275.2470,3.1500,USD,8738,USD,,,T  ,2013-01-31 00:00:00,N,SC ,2013-01-01 00:00:00,2013-12-31 00:00:00,GPE-RP-P
202301,T9450X15APCR,2015,Ex Cat                   ,TRI00012,Ex Cat,623,1590.0570,3.1500,USD,50478,USD,,,T  ,2015-01-31 00:00:00,N,SC ,2015-01-01 00:00:00,2015-12-31 00:00:00,GPE-RP-P
202301,T9460D11APCW,2011,Cat                      ,TRI00004,Cat,623,80515.9670,2.4500,USD,3286366,USD,,,T  ,2011-01-31 00:00:00,N,SC ,2011-01-01 00:00:00,2011-12-31 00:00:00,GPE-RP-P
202301,T9404B14APCC,2014,Cat                      ,TRI00004,Cat,623,8028.3165,4.3500,USD,184559,USD,,,T  ,2014-01-31 00:00:00,N,SC ,2014-01-01 00:00:00,2014-12-31 00:00:00,GPE-RP-P
202301,T9404B15APCC,2015,Cat                      ,TRI00004,Cat,623,5444.1000,4.5000,USD,120980,USD,,,T  ,2015-01-31 00:00:00,N,SC ,2015-01-01 00:00:00,2015-12-31 00:00:00,GPE-RP-P
202301,T9404B17APCC,2017,Cat                      ,TRI00004,Cat,623,27295.8120,5.4000,USD,505478,USD,,,T  ,2017-01-31 00:00:00,N,SC ,2017-01-01 00:00:00,2017-12-31 00:00:00,GPE-RP-P
202301,T9434Z11APCW,2011,Cat                      ,TRI00004,Cat,623,87224.0500,5.0000,USD,1744481,USD,,,T  ,2011-01-31 00:00:00,N,SC ,2011-01-01 00:00:00,2011-12-31 00:00:00,GPE-RP-P
202301,T9435G11APCW,2011,Cat                      ,TRI00004,Cat,623,24031.0402,2.8850,USD,832965,USD,,,T  ,2011-01-31 00:00:00,N,SC ,2011-01-01 00:00:00,2011-12-31 00:00:00,GPE-RP-P
202301,T9438L13APCC,2013,Cat                      ,TRI00004,Cat,623,56273.5039,1.5000,GBP,46201643,SEK,,,T  ,2013-03-01 00:00:00,N,SC ,2013-01-01 00:00:00,2013-12-31 00:00:00,GPE-RP-P
202301,T9438L14APCC,2014,Cat                      ,TRI00004,Cat,623,16724.8362,1.5000,GBP,12975894,SEK,,,T  ,2014-03-01 00:00:00,N,SC ,2014-01-01 00:00:00,2014-12-31 00:00:00,GPE-RP-P
202301,T9438L15APCC,2015,Cat                      ,TRI00004,Cat,623,22581.2728,1.0000,GBP,25533356,SEK,,,T  ,2015-03-01 00:00:00,N,SC ,2015-01-01 00:00:00,2015-12-31 00:00:00,GPE-RP-P
202301,T9393N13APCC,2013,Cat                      ,TRI00004,Cat,623,36676.5600,3.0000,EUR,1222552,EUR,,,T  ,2013-01-31 00:00:00,N,SC ,2013-01-01 00:00:00,2013-12-31 00:00:00,GPE-RP-P
202301,T9393N14APCC,2014,Cat                      ,TRI00004,Cat,623,32549.1900,3.0000,EUR,1084973,EUR,,,T  ,2014-01-31 00:00:00,N,SC ,2014-01-01 00:00:00,2014-12-31 00:00:00,GPE-RP-P
202301,T9396X11APCS,2011,Cat                      ,TRI00004,Cat,623,5626.6665,.6500,USD,865641,USD,,,T  ,2011-01-31 00:00:00,N,SC ,2011-01-01 00:00:00,2011-12-31 00:00:00,GPE-RP-P
202301,T9396X15APCS,2015,Cat                      ,TRI00004,Cat,623,82250.0000,2.0000,USD,4112500,USD,,,T  ,2015-01-31 00:00:00,N,SC ,2015-01-01 00:00:00,2015-12-31 00:00:00,GPE-RP-P
202301,T9402E13APCR,2013,Ex Cat                   ,TRI00012,Ex Cat,623,59685.7600,2.0000,USD,2984288,USD,,,T  ,2013-01-31 00:00:00,N,SC ,2013-01-01 00:00:00,2013-12-31 00:00:00,GPE-RP-P
202301,T9411C11APCC,2011,Cat                      ,TRI00004,Cat,623,343.7100,1.0000,USD,34371,USD,,,T  ,2011-01-31 00:00:00,N,SC ,2011-01-01 00:00:00,2011-12-31 00:00:00,GPE-RP-P
202301,T9411C12APCC,2012,Cat                      ,TRI00004,Cat,623,3313.2100,1.0000,USD,331321,USD,,,T  ,2012-01-31 00:00:00,N,SC ,2012-01-01 00:00:00,2012-12-31 00:00:00,GPE-RP-P
202301,T9358K11APCR,2011,Ex Cat                   ,TRI00012,Ex Cat,623,811.9500,5.0000,EUR,16239,EUR,,,T  ,2011-02-01 00:00:00,N,SC ,2011-01-01 00:00:00,2011-12-31 00:00:00,GPE-RP-P
202301,T9358K12APCR,2012,Ex Cat                   ,TRI00012,Ex Cat,623,100.5200,4.0000,EUR,2513,EUR,,,T  ,2012-02-01 00:00:00,N,SC ,2012-01-01 00:00:00,2012-12-31 00:00:00,GPE-RP-P
