PK_Transaction,Scenario,Account,Dataset,DateOfFact,BusinessKey,PolicyNumber,InceptionDate,ExpiryDate,BindDate,DueDate,TrifocusCode,Entity,YOA,TypeOfBusiness,StatsCode,SettlementCCY,OriginalCCY,IsToDate,Value,RowHash,FK_Allocation,DeltaType,AuditSourceBatchID,AuditCreateDateTime,AuditGenerateDateTime,AuditUserCreate,AuditHost,Basis,Location,ValueOrig,BusinessProcessCode,FK_Batch,BoundDate,RIPolicyType,ProgrammeCode,ExcelRowHash,RunNumber
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2019-09-01,P-OR-P-TTY|R0139M19|MUNICH - Surplus|8022|2019|USD|671,R0139M19,2019-01-01,2019-12-31,1980-01-01,1980-01-01,671,USBICI,2019,-,NULL,USD,USD,Y,14157.6670,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,14157.6670,T1,NULL,NULL,QS,MUNICH - Surplus,P-OR-P-TTY|R0139M19|MUNICH - Surplus|8022|2019|USD|671,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2019-09-01,P-OR-P-TTY|R0139M19|MUNICH - Surplus|8022|2019|USD|686,R0139M19,2019-01-01,2019-12-31,1980-01-01,1980-01-01,686,USBICI,2019,-,NULL,USD,USD,Y,-5243.2185,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-5243.2185,T1,NULL,NULL,QS,MUNICH - Surplus,P-OR-P-TTY|R0139M19|MUNICH - Surplus|8022|2019|USD|686,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2020-12-01,P-OR-P-TTY|R0927A19|Environmental QS|8022|2019|USD|700,R0927A19,2019-01-01,2019-12-31,1980-01-01,1980-01-01,700,USBICI,2019,-,NULL,USD,USD,Y,128.3994,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,128.3994,T1,NULL,NULL,QS,Environmental QS,P-OR-P-TTY|R0927A19|Environmental QS|8022|2019|USD|700,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2020-12-01,P-OR-P-TTY|R0139M19|MUNICH - Surplus|8022|2019|USD|672,R0139M19,2019-01-01,2019-12-31,1980-01-01,1980-01-01,672,USBICI,2019,-,NULL,USD,USD,Y,23.6404,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,23.6404,T1,NULL,NULL,QS,MUNICH - Surplus,P-OR-P-TTY|R0139M19|MUNICH - Surplus|8022|2019|USD|672,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2020-12-01,P-OR-P-TTY|R0139M19|MUNICH - Surplus|8022|2019|USD|696,R0139M19,2019-01-01,2019-12-31,1980-01-01,1980-01-01,696,USBICI,2019,-,NULL,USD,USD,Y,2156.4312,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,2156.4312,T1,NULL,NULL,QS,MUNICH - Surplus,P-OR-P-TTY|R0139M19|MUNICH - Surplus|8022|2019|USD|696,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2020-12-01,P-OR-P-TTY|R0139M20|MUNICH - Surplus|8022|2020|USD|699,R0139M20,2020-01-01,2020-12-31,1980-01-01,1980-01-01,699,USBICI,2020,-,NULL,USD,USD,Y,-14714.1335,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-14714.1335,T1,NULL,NULL,QS,MUNICH - Surplus,P-OR-P-TTY|R0139M20|MUNICH - Surplus|8022|2020|USD|699,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2020-12-01,P-OR-P-TTY|R0404A20|MINIMU - Political Risks QS|8022|2020|USD|727,R0404A20,2020-01-01,2020-12-31,1980-01-01,1980-01-01,727,USBICI,2020,-,NULL,USD,USD,Y,-9579.9600,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-9579.9600,T1,NULL,NULL,QS,MINIMU - Political Risks QS,P-OR-P-TTY|R0404A20|MINIMU - Political Risks QS|8022|2020|USD|727,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2020-12-01,P-OR-P-TTY|R0927A20|Environmental QS|8022|2020|USD|700,R0927A20,2020-01-01,2020-12-31,1980-01-01,1980-01-01,700,USBICI,2020,-,NULL,USD,USD,Y,-31336.4890,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-31336.4890,T1,NULL,NULL,QS,Environmental QS,P-OR-P-TTY|R0927A20|Environmental QS|8022|2020|USD|700,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2020-12-01,P-OR-P-TTY|R0957A19|CUNA QS|8022|2019|USD|722,R0957A19,2019-01-01,2019-12-31,1980-01-01,1980-01-01,722,USBICI,2019,-,NULL,USD,USD,Y,109.6080,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,109.6080,T1,NULL,NULL,QS,CUNA QS,P-OR-P-TTY|R0957A19|CUNA QS|8022|2019|USD|722,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2020-12-01,P-OR-P-TTY|R0957A20|CUNA QS|8022|2020|USD|735,R0957A20,2020-01-01,2020-12-31,1980-01-01,1980-01-01,735,USBICI,2020,-,NULL,USD,USD,Y,-37.2040,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-37.2040,T1,NULL,NULL,QS,CUNA QS,P-OR-P-TTY|R0957A20|CUNA QS|8022|2020|USD|735,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|713,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,713,USBICI,2020,-,NULL,USD,USD,Y,-6273.0100,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-6273.0100,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|713,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|CUNA QS|2020|USD|8022|764,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,764,USBICI,2020,-,NULL,USD,USD,Y,-11423.8700,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-11423.8700,T1,NULL,NULL,"QS ",CUNA QS,PC-LS-OR-TTY|CUNA QS|2020|USD|8022|764,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|715,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,715,USBICI,2020,-,NULL,USD,USD,Y,-443.7200,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-443.7200,T1,NULL,NULL,"QS ",SLCyEx QS2,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|715,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|715,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,715,USBICI,2020,-,NULL,USD,USD,Y,-388.4600,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-388.4600,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|715,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|CUNA QS|2019|USD|8022|735,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,735,USBICI,2019,-,NULL,USD,USD,Y,5.2000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,5.2000,T1,NULL,NULL,"QS ",CUNA QS,PC-LS-OR-TTY|CUNA QS|2019|USD|8022|735,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|699,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,699,USBICI,2020,-,NULL,USD,USD,Y,-11621.8300,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-11621.8300,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|699,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|Environmental QS|2020|USD|8022|700,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,700,USBICI,2020,-,NULL,USD,USD,Y,-59562.2600,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-59562.2600,T1,NULL,NULL,"QS ",Environmental QS,PC-LS-OR-TTY|Environmental QS|2020|USD|8022|700,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS1|2020|USD|8022|700,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,700,USBICI,2020,-,NULL,USD,USD,Y,139.5200,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,139.5200,T1,NULL,NULL,"QS ",SLCyEx QS1,PC-LS-OR-TTY|SLCyEx QS1|2020|USD|8022|700,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|764,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,764,USBICI,2020,-,NULL,USD,USD,Y,-23283.7900,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-23283.7900,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|764,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS1|2020|USD|8022|696,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,696,USBICI,2020,-,NULL,USD,USD,Y,-19549.2600,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-19549.2600,T1,NULL,NULL,"QS ",SLCyEx QS1,PC-LS-OR-TTY|SLCyEx QS1|2020|USD|8022|696,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|747,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,747,USBICI,2020,-,NULL,USD,USD,Y,-0.7000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-0.7000,T1,NULL,NULL,"QS ",SLCyEx QS2,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|747,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|MUNQQS|2018|USD|8022|687,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,687,USBICI,2018,-,NULL,USD,USD,Y,20.1300,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,20.1300,T1,NULL,NULL,QS,MUNQQS,PC-LS-OR-TTY|MUNQQS|2018|USD|8022|687,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|687,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,687,USBICI,2020,-,NULL,USD,USD,Y,-7330.7600,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-7330.7600,T1,NULL,NULL,"QS ",SLCyEx QS2,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|687,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|719,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,719,USBICI,2020,-,NULL,USD,USD,Y,-8947.3200,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-8947.3200,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|719,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS1|2020|USD|8022|719,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,719,USBICI,2020,-,NULL,USD,USD,Y,-9781.1900,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-9781.1900,T1,NULL,NULL,"QS ",SLCyEx QS1,PC-LS-OR-TTY|SLCyEx QS1|2020|USD|8022|719,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|MUNQQS|2019|USD|8022|722,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,722,USBICI,2019,-,NULL,USD,USD,Y,-143.2700,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-143.2700,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2019|USD|8022|722,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|Environmental QS|2018|USD|8022|700,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,700,USBICI,2018,-,NULL,USD,USD,Y,-808.0300,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-808.0300,T1,NULL,NULL,QS,Environmental QS,PC-LS-OR-TTY|Environmental QS|2018|USD|8022|700,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|674,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,674,USBICI,2020,-,NULL,USD,USD,Y,-14.7600,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-14.7600,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|674,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|674,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,674,USBICI,2020,-,NULL,USD,USD,Y,-6.2400,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-6.2400,T1,NULL,NULL,"QS ",SLCyEx QS2,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|674,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|MUNQQS|2019|USD|8022|735,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,735,USBICI,2019,-,NULL,USD,USD,Y,-54.3500,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-54.3500,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2019|USD|8022|735,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|MUNQQS|2018|USD|8022|672,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,672,USBICI,2018,-,NULL,USD,USD,Y,276.0900,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,276.0900,T1,NULL,NULL,QS,MUNQQS,PC-LS-OR-TTY|MUNQQS|2018|USD|8022|672,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|672,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,672,USBICI,2020,-,NULL,USD,USD,Y,-30495.7900,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-30495.7900,T1,NULL,NULL,"QS ",SLCyEx QS2,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|672,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|688,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,688,USBICI,2020,-,NULL,USD,USD,Y,-2372.6200,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-2372.6200,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|688,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|673,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,673,USBICI,2020,-,NULL,USD,USD,Y,-1122.3300,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-1122.3300,T1,NULL,NULL,"QS ",SLCyEx QS2,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|673,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS1|2020|USD|8022|688,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,688,USBICI,2020,-,NULL,USD,USD,Y,-2563.7200,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-2563.7200,T1,NULL,NULL,"QS ",SLCyEx QS1,PC-LS-OR-TTY|SLCyEx QS1|2020|USD|8022|688,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|700,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,700,USBICI,2020,-,NULL,USD,USD,Y,104.6400,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,104.6400,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|700,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS1|2020|USD|8022|674,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,674,USBICI,2020,-,NULL,USD,USD,Y,-5.9100,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-5.9100,T1,NULL,NULL,"QS ",SLCyEx QS1,PC-LS-OR-TTY|SLCyEx QS1|2020|USD|8022|674,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|699,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,699,USBICI,2020,-,NULL,USD,USD,Y,-9255.6200,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-9255.6200,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|699,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|699,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,699,USBICI,2020,-,NULL,USD,USD,Y,-12954.8500,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-12954.8500,T1,NULL,NULL,"QS ",SLCyEx QS2,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|699,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS1|2020|USD|8022|747,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,747,USBICI,2020,-,NULL,USD,USD,Y,-0.6700,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-0.6700,T1,NULL,NULL,"QS ",SLCyEx QS1,PC-LS-OR-TTY|SLCyEx QS1|2020|USD|8022|747,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|688,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,688,USBICI,2020,-,NULL,USD,USD,Y,-2728.3700,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-2728.3700,T1,NULL,NULL,"QS ",SLCyEx QS2,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|688,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|747,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,747,USBICI,2020,-,NULL,USD,USD,Y,-0.5000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-0.5000,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|747,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|700,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,700,USBICI,2020,-,NULL,USD,USD,Y,147.7100,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,147.7100,T1,NULL,NULL,"QS ",SLCyEx QS2,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|700,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|668,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,668,USBICI,2020,-,NULL,USD,USD,Y,-26241.3700,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-26241.3700,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|668,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|MUNQQS|2019|USD|8022|671,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,671,USBICI,2019,-,NULL,USD,USD,Y,-7481.8800,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-7481.8800,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2019|USD|8022|671,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|672,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,672,USBICI,2020,-,NULL,USD,USD,Y,-27934.3900,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-27934.3900,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|672,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|672,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,672,USBICI,2020,-,NULL,USD,USD,Y,-22012.1700,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-22012.1700,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|672,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|MUNQQS|2019|USD|8022|686,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,686,USBICI,2019,-,NULL,USD,USD,Y,-64.7700,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-64.7700,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2019|USD|8022|686,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|BICI Internal QS|2007|USD|8022|668,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,668,USBICI,2007,-,NULL,USD,USD,Y,-36024728.9400,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-36024728.9400,T1,NULL,NULL,QS,BICI Internal QS,PC-LS-OR-TTY|BICI Internal QS|2007|USD|8022|668,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2018-12-01,PC-LS-OR-TTY|MUNQQS|2017|USD|8022|687,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,687,USBICI,2017,-,NULL,USD,USD,Y,-57642.1200,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-57642.1200,T1,NULL,NULL,QS,MUNQQS,PC-LS-OR-TTY|MUNQQS|2017|USD|8022|687,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2018-12-01,PC-LS-OR-TTY|MUNQQS|2018|USD|8022|713,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,713,USBICI,2018,-,NULL,USD,USD,Y,-74824.1700,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-74824.1700,T1,NULL,NULL,QS,MUNQQS,PC-LS-OR-TTY|MUNQQS|2018|USD|8022|713,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2018-12-01,PC-LS-OR-TTY|BICI Internal QS|2006|USD|8022|687,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,687,USBICI,2006,-,NULL,USD,USD,Y,-457187.8000,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-457187.8000,T1,NULL,NULL,UNK,BICI Internal QS,PC-LS-OR-TTY|BICI Internal QS|2006|USD|8022|687,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2018-12-01,PC-LS-OR-TTY|MUNQQS|2016|USD|8022|672,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,672,USBICI,2016,-,NULL,USD,USD,Y,-5466.8300,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-5466.8300,T1,NULL,NULL,QS,MUNQQS,PC-LS-OR-TTY|MUNQQS|2016|USD|8022|672,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2018-12-01,PC-LS-OR-TTY|BICI Internal QS|2007|USD|8022|671,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,671,USBICI,2007,-,NULL,USD,USD,Y,-2583779.7000,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-2583779.7000,T1,NULL,NULL,UNK,BICI Internal QS,PC-LS-OR-TTY|BICI Internal QS|2007|USD|8022|671,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2018-12-01,PC-LS-OR-TTY|BICI Internal QS|2008|USD|8022|671,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,671,USBICI,2008,-,NULL,USD,USD,Y,-3831956.6400,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-3831956.6400,T1,NULL,NULL,UNK,BICI Internal QS,PC-LS-OR-TTY|BICI Internal QS|2008|USD|8022|671,NULL
