"PK_Transaction","Scenario","Account","Dataset","DateOfFact","BusinessKey","PolicyNumber","InceptionDate","ExpiryDate","BindDate","DueDate","TrifocusCode","Entity","YOA","TypeOfBusiness","StatsCode","SettlementCCY","OriginalCCY","IsToDate","Value","RowHash","FK_Allocation","DeltaType","AuditSourceBatchID","AuditCreateDateTime","AuditGenerateDateTime","AuditUserCreate","AuditHost","Basis","Location","ValueOrig","BusinessProcessCode","FK_Batch","BoundDate","RIPolicyType","ProgrammeCode","ExcelRowHash","RunNumber"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","CUNA QS|QS|2017|735|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","735","USBICI","2017","-","NULL","USD","USD","Y","8017.8386","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","8017.8386","T1","NULL","NULL","QS","CUNA QS","CUNA QS|QS|2017|735|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","CUNA QS|QS|2017|736|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","736","USBICI","2017","-","NULL","USD","USD","Y","10699.4427","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","10699.4427","T1","NULL","NULL","QS","CUNA QS","CUNA QS|QS|2017|736|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","CUNA QS|QS|2017|764|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","764","USBICI","2017","-","NULL","USD","USD","Y","-6132.7592","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","-6132.7592","T1","NULL","NULL","QS","CUNA QS","CUNA QS|QS|2017|764|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","CUNA QS|QS|2018|713|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","713","USBICI","2018","-","NULL","USD","USD","Y","59250.8000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","59250.8000","T1","NULL","NULL","QS","CUNA QS","CUNA QS|QS|2018|713|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","CUNA QS|QS|2018|722|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","722","USBICI","2018","-","NULL","USD","USD","Y","26346.9499","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","26346.9499","T1","NULL","NULL","QS","CUNA QS","CUNA QS|QS|2018|722|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","CUNA QS|QS|2018|735|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","735","USBICI","2018","-","NULL","USD","USD","Y","43870.4756","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","43870.4756","T1","NULL","NULL","QS","CUNA QS","CUNA QS|QS|2018|735|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","CUNA QS|QS|2018|736|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","736","USBICI","2018","-","NULL","USD","USD","Y","86326.6021","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","86326.6021","T1","NULL","NULL","QS","CUNA QS","CUNA QS|QS|2018|736|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","CUNA QS|QS|2018|764|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","764","USBICI","2018","-","NULL","USD","USD","Y","158100.0324","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","158100.0324","T1","NULL","NULL","QS","CUNA QS","CUNA QS|QS|2018|764|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","Lawyers QS|QS|2013|675|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","675","USBICI","2013","-","NULL","USD","USD","Y","126216.6554","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","126216.6554","T1","NULL","NULL","QS","Lawyers QS","Lawyers QS|QS|2013|675|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","Lawyers Risk Excess|XL|2010|675|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","675","USBICI","2010","-","NULL","USD","USD","Y","566148.7479","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","566148.7479","T1","NULL","NULL","XL","Lawyers Risk Excess","Lawyers Risk Excess|XL|2010|675|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BICI_HISTORICAL|UNK|2008|686|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","686","USBICI","2008","-","NULL","USD","USD","Y","133921.9100","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","133921.9100","T1","NULL","NULL","UNK","BICI_HISTORICAL","BICI_HISTORICAL|UNK|2008|686|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BICI_HISTORICAL|UNK|2008|CPCE|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","CPCE","USBICI","2008","-","NULL","USD","USD","Y","7813617.9100","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","7813617.9100","T1","NULL","NULL","UNK","BICI_HISTORICAL","BICI_HISTORICAL|UNK|2008|CPCE|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BICI_HISTORICAL|UNK|2008|CPEA|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","CPEA","USBICI","2008","-","NULL","USD","USD","Y","2156147.0100","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","2156147.0100","T1","NULL","NULL","UNK","BICI_HISTORICAL","BICI_HISTORICAL|UNK|2008|CPEA|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BICI_HISTORICAL|UNK|2008|CPWE|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","CPWE","USBICI","2008","-","NULL","USD","USD","Y","265214.4000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","265214.4000","T1","NULL","NULL","UNK","BICI_HISTORICAL","BICI_HISTORICAL|UNK|2008|CPWE|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BICI_HISTORICAL|UNK|2008|TRI00046|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00046","USBICI","2008","-","NULL","USD","USD","Y","-3679.0300","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","-3679.0300","T1","NULL","NULL","UNK","BICI_HISTORICAL","BICI_HISTORICAL|UNK|2008|TRI00046|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BICI_HISTORICAL|UNK|2008|TRI00068|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00068","USBICI","2008","-","NULL","USD","USD","Y","6806208.3600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","6806208.3600","T1","NULL","NULL","UNK","BICI_HISTORICAL","BICI_HISTORICAL|UNK|2008|TRI00068|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BICI_HISTORICAL|UNK|2009|672|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","672","USBICI","2009","-","NULL","USD","USD","Y","40688.2600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","40688.2600","T1","NULL","NULL","UNK","BICI_HISTORICAL","BICI_HISTORICAL|UNK|2009|672|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BICI_HISTORICAL|UNK|2009|CPCE|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","CPCE","USBICI","2009","-","NULL","USD","USD","Y","1640328.3000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","1640328.3000","T1","NULL","NULL","UNK","BICI_HISTORICAL","BICI_HISTORICAL|UNK|2009|CPCE|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BICI_HISTORICAL|UNK|2009|CPEA|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","CPEA","USBICI","2009","-","NULL","USD","USD","Y","1221147.7500","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","1221147.7500","T1","NULL","NULL","UNK","BICI_HISTORICAL","BICI_HISTORICAL|UNK|2009|CPEA|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BICI_HISTORICAL|UNK|2009|CPWE|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","CPWE","USBICI","2009","-","NULL","USD","USD","Y","104365.3100","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","104365.3100","T1","NULL","NULL","UNK","BICI_HISTORICAL","BICI_HISTORICAL|UNK|2009|CPWE|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BICI_HISTORICAL|UNK|2009|TRI00046|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00046","USBICI","2009","-","NULL","USD","USD","Y",".0100","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-",".0100","T1","NULL","NULL","UNK","BICI_HISTORICAL","BICI_HISTORICAL|UNK|2009|TRI00046|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BICI_HISTORICAL|UNK|2010|672|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","672","USBICI","2010","-","NULL","USD","USD","Y","18749.6960","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","18749.6960","T1","NULL","NULL","UNK","BICI_HISTORICAL","BICI_HISTORICAL|UNK|2010|672|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BICI_HISTORICAL|UNK|2010|CPCE|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","CPCE","USBICI","2010","-","NULL","USD","USD","Y","-5762.8000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","-5762.8000","T1","NULL","NULL","UNK","BICI_HISTORICAL","BICI_HISTORICAL|UNK|2010|CPCE|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BICI_HISTORICAL|UNK|2011|672|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","672","USBICI","2011","-","NULL","USD","USD","Y","44980.8188","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","44980.8188","T1","NULL","NULL","UNK","BICI_HISTORICAL","BICI_HISTORICAL|UNK|2011|672|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BICI_HISTORICAL|UNK|2018|668|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","668","USBICI","2018","-","NULL","USD","USD","Y","-2211.5600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","-2211.5600","T1","NULL","NULL","UNK","BICI_HISTORICAL","BICI_HISTORICAL|UNK|2018|668|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","Engineering Quota Share|QS|2010|TRI00068|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00068","USBICI","2010","-","NULL","USD","USD","Y","125755.2406","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","125755.2406","T1","NULL","NULL","QS","Engineering Quota Share","Engineering Quota Share|QS|2010|TRI00068|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","Engineering Quota Share|QS|2011|TRI00068|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00068","USBICI","2011","-","NULL","USD","USD","Y","1171951.8216","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","1171951.8216","T1","NULL","NULL","QS","Engineering Quota Share","Engineering Quota Share|QS|2011|TRI00068|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BFS QS|QS|2007|CPCE|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","CPCE","USBICI","2007","-","NULL","USD","USD","Y","12986.3500","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","12986.3500","T1","NULL","NULL","QS","BFS QS","BFS QS|QS|2007|CPCE|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","Professions|XL|2016|668|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","668","USBICI","2016","-","NULL","USD","USD","Y","-988.5466","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","-988.5466","T1","NULL","NULL","XL","Professions","Professions|XL|2016|668|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BFS QS|QS|2007|CPEA|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","CPEA","USBICI","2007","-","NULL","USD","USD","Y","78280.2800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","78280.2800","T1","NULL","NULL","QS","BFS QS","BFS QS|QS|2007|CPEA|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BFS QS|QS|2007|CPWE|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","CPWE","USBICI","2007","-","NULL","USD","USD","Y","-1055.3400","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","-1055.3400","T1","NULL","NULL","QS","BFS QS","BFS QS|QS|2007|CPWE|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BFS QS|QS|2008|CPCE|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","CPCE","USBICI","2008","-","NULL","USD","USD","Y","9826440.3800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","9826440.3800","T1","NULL","NULL","QS","BFS QS","BFS QS|QS|2008|CPCE|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BFS QS|QS|2008|CPEA|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","CPEA","USBICI","2008","-","NULL","USD","USD","Y","-54039.4800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","-54039.4800","T1","NULL","NULL","QS","BFS QS","BFS QS|QS|2008|CPEA|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BFS QS|QS|2008|CPWE|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","CPWE","USBICI","2008","-","NULL","USD","USD","Y","19792.8400","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","19792.8400","T1","NULL","NULL","QS","BFS QS","BFS QS|QS|2008|CPWE|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BFS QS|QS|2009|CPCE|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","CPCE","USBICI","2009","-","NULL","USD","USD","Y","777611.8800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","777611.8800","T1","NULL","NULL","QS","BFS QS","BFS QS|QS|2009|CPCE|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BFS QS|QS|2009|CPEA|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","CPEA","USBICI","2009","-","NULL","USD","USD","Y","388541.4300","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","388541.4300","T1","NULL","NULL","QS","BFS QS","BFS QS|QS|2009|CPEA|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","Lawyers Risk Excess|XL|2015|675|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","675","USBICI","2015","-","NULL","USD","USD","Y","3032.0000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","3032.0000","T1","NULL","NULL","XL","Lawyers Risk Excess","Lawyers Risk Excess|XL|2015|675|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","US Small Risks XL|XL|2016|687|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","687","USBICI","2016","-","NULL","USD","USD","Y","-3365.8541","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","-3365.8541","T1","NULL","NULL","XL","US Small Risks XL","US Small Risks XL|XL|2016|687|USD","NULL"
"NULL","A","RC-P-T-FAC","BICI RI Ultimate Claim","2018-12-01","Marine Facultative Spend|FAC|2016|TRI00068|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00068","USBICI","2016","-","NULL","USD","USD","Y","-2427.3635","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","-2427.3635","T1","NULL","NULL","FAC","Marine Facultative Spend","Marine Facultative Spend|FAC|2016|TRI00068|USD","NULL"
"NULL","A","RC-P-T-FAC","BICI RI Ultimate Claim","2018-12-01","Marine Facultative Spend|FAC|2017|TRI00068|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00068","USBICI","2017","-","NULL","USD","USD","Y","-3264.8801","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","-3264.8801","T1","NULL","NULL","FAC","Marine Facultative Spend","Marine Facultative Spend|FAC|2017|TRI00068|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","Marine Specific aggregate|XL|2016|798|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","798","USBICI","2016","-","NULL","USD","USD","Y","2849.1375","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","2849.1375","T1","NULL","NULL","XL","Marine Specific aggregate","Marine Specific aggregate|XL|2016|798|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","Marine Specific aggregate|XL|2017|798|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","798","USBICI","2017","-","NULL","USD","USD","Y","2964.1390","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","2964.1390","T1","NULL","NULL","XL","Marine Specific aggregate","Marine Specific aggregate|XL|2017|798|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","Marine Specific aggregate|XL|2018|790|","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","790","USBICI","2018","-","NULL","","","Y","3108.1500","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","3108.1500","T1","NULL","NULL","XL","Marine Specific aggregate","Marine Specific aggregate|XL|2018|790|","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","Marine Specific aggregate|XL|2018|798|","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","798","USBICI","2018","-","NULL","","","Y","3108.1500","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","3108.1500","T1","NULL","NULL","XL","Marine Specific aggregate","Marine Specific aggregate|XL|2018|798|","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","MARGEN|XL|2016|798|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","798","USBICI","2016","-","NULL","USD","USD","Y","15973.5714","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","15973.5714","T1","NULL","NULL","XL","MARGEN","MARGEN|XL|2016|798|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","MARGEN|XL|2017|798|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","798","USBICI","2017","-","NULL","USD","USD","Y","15975.0443","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","15975.0443","T1","NULL","NULL","XL","MARGEN","MARGEN|XL|2017|798|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","MARGEN|XL|2018|790|","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","790","USBICI","2018","-","NULL","","","Y","16103.4847","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","16103.4847","T1","NULL","NULL","XL","MARGEN","MARGEN|XL|2018|790|","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","MARGEN|XL|2018|798|","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","798","USBICI","2018","-","NULL","","","Y","16103.4847","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","16103.4847","T1","NULL","NULL","XL","MARGEN","MARGEN|XL|2018|798|","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","Cyber QS|QS|2016|686|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","686","USBICI","2016","-","NULL","USD","USD","Y","-51.9791","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","-51.9791","T1","NULL","NULL","QS","Cyber QS","Cyber QS|QS|2016|686|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BICI Internal QS|UNK|2009|686|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","686","USBICI","2009","-","NULL","USD","USD","Y","-.0500","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","-.0500","T1","NULL","NULL","UNK","BICI Internal QS","BICI Internal QS|UNK|2009|686|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BICI Internal QS|UNK|2009|687|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","687","USBICI","2009","-","NULL","USD","USD","Y",".1000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-",".1000","T1","NULL","NULL","UNK","BICI Internal QS","BICI Internal QS|UNK|2009|687|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BICI Internal QS|UNK|2009|CPCE|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","CPCE","USBICI","2009","-","NULL","USD","USD","Y","1850054.6800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","1850054.6800","T1","NULL","NULL","UNK","BICI Internal QS","BICI Internal QS|UNK|2009|CPCE|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BICI Internal QS|UNK|2009|CPEA|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","CPEA","USBICI","2009","-","NULL","USD","USD","Y","1459420.4300","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","1459420.4300","T1","NULL","NULL","UNK","BICI Internal QS","BICI Internal QS|UNK|2009|CPEA|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BICI Internal QS|UNK|2009|CPWE|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","CPWE","USBICI","2009","-","NULL","USD","USD","Y","124729.2800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","124729.2800","T1","NULL","NULL","UNK","BICI Internal QS","BICI Internal QS|UNK|2009|CPWE|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BICI Internal QS|UNK|2010|668|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","668","USBICI","2010","-","NULL","USD","USD","Y",".0200","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-",".0200","T1","NULL","NULL","UNK","BICI Internal QS","BICI Internal QS|UNK|2010|668|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BICI Internal QS|UNK|2010|672|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","672","USBICI","2010","-","NULL","USD","USD","Y","-.0200","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","-.0200","T1","NULL","NULL","UNK","BICI Internal QS","BICI Internal QS|UNK|2010|672|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2018-12-01","BICI Internal QS|UNK|2010|686|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","686","USBICI","2010","-","NULL","USD","USD","Y","-.0200","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","-.0200","T1","NULL","NULL","UNK","BICI Internal QS","BICI Internal QS|UNK|2010|686|USD","NULL"
